sliding_window,lag_price_window,percentile,data_points,mse,mae,r2,worst_avg_error
10,1,85,1911,170.59589139668813,9.625304978276219,0.9332898236372535,20.05441652394737
10,1,75,1687,84.54283861356784,7.131016143391538,0.9628675781118787,22.384791074127918
10,2,100,2249,1059.9984189962252,19.266467707189914,0.6893567879355185,20.27023725381258
10,2,99,2226,781.7417074493271,17.79643034062693,0.7624527018849774,19.464951019251295
10,2,95,2136,464.1701133043055,14.744756230029163,0.849116661398854,20.27023725381258
10,2,85,1911,204.2404165921419,10.494901042571104,0.9256337232799283,22.49071714904794
10,2,75,1687,100.95516965201959,7.760533139463794,0.9552012931957369,25.09598398380521
10,4,100,2249,12028.671158535955,44.738556190480594,-2.525123225271814,47.08013768701957
10,4,99,2226,4201.913918767434,36.75066273799723,-0.2579467992901672,45.18018717456298
10,4,95,2136,1699.8343385482308,28.392474144406478,0.44062602028721454,47.08013768701957
10,4,85,1911,762.1469231907996,20.373713407371675,0.7247819075587338,52.34279349819812
10,4,75,1687,391.3331017739325,15.215740563410638,0.8498852521301796,58.599710715255384
10,6,100,2249,5247.2660097283115,33.06920557571067,-0.5377641500280219,34.79730900041908
10,6,99,2226,2366.0020276261507,28.41017021359568,0.30209470662054194,33.410315316475284
10,6,95,2136,1150.6141659972454,22.46775962472699,0.6358157325355688,34.79730900041908
10,6,85,1911,471.95592258210013,15.47433078138851,0.8421200687449459,38.69606836892746
10,6,75,1687,222.61871141542474,11.14387839727552,0.9160643838715875,43.37869862811044
15,1,100,2244,716.3006710307715,16.68752828742785,0.7905252291708433,17.556063169364162
15,1,99,2221,562.8203929568735,15.604583714435385,0.8260292774587682,16.85985967417586
15,1,95,2131,363.16942817406266,13.215750689148857,0.8724511727525133,17.556063169364162
15,1,85,1907,160.6003125319964,9.479400119735699,0.9368482189665438,19.471176770006853
15,1,75,1683,85.11349080624716,7.177272531620408,0.9606140272713933,21.719821988613827
15,2,100,2244,870.4594732406483,18.00609134471451,0.7454430715375944,18.942728507821887
15,2,99,2221,642.8317217029129,16.694818844787747,0.8061843306407384,18.191609139917023
15,2,95,2131,413.7370682524156,14.140418387222923,0.8635349009352979,18.942728507821887
15,2,85,1907,187.37960750770404,10.193310259343583,0.9287395006648587,21.003455598737276
15,2,75,1683,96.88697180621578,7.657180478852338,0.9565872424054449,23.423551758378945
15,4,100,2244,1410.94403324111,21.588381089903343,0.5873839157645424,22.71504924332412
15,4,99,2221,924.392321310812,19.660407739326903,0.7196716784850294,21.810896386852857
15,4,95,2131,569.3577433830743,16.462381353984163,0.8200501574655934,22.71504924332412
15,4,85,1907,256.741115546945,11.820679740738216,0.9103156809531194,25.207307246721122
15,4,75,1683,130.8690598713367,8.808771082520224,0.947345925590168,28.155091320913453
15,6,100,2244,6218.079124106758,36.65512381326541,-0.8184133453979014,38.577605994862516
15,6,99,2221,2697.5467123711437,31.469037826233922,0.1874621382381465,37.034042539115916
15,6,95,2131,1396.3815016975948,25.279012120301452,0.5446004695885172,38.577605994862516
15,6,85,1907,611.5559694034433,17.832299694927354,0.77231031171699,42.87026327295429
15,6,75,1683,297.05067294302955,13.008304925147902,0.8730554202795717,48.00938126098337
30,1,100,2229,688.9330971164551,16.34330378498018,0.7998213423278897,17.193013434350792
30,1,99,2206,519.7793054005369,15.19603808763345,0.8420189674827648,16.513184791418652
30,1,95,2117,335.4971258975911,12.91558694700816,0.8842395435609526,17.193013434350792
30,1,85,1894,161.33572924246496,9.488348499518336,0.9367883679064032,19.076110383358852
30,1,75,1672,86.95567031239344,7.204516769132237,0.9609054278478547,21.270144612524085
30,2,100,2229,733.7715167817837,16.728550478715288,0.7867929442173733,17.598590888550657
30,2,99,2206,530.7965661409548,15.472808611621543,0.8415843867467211,16.902079757714677
30,2,95,2117,347.5199159447218,13.212956199173172,0.8825831628131418,17.598590888550657
30,2,85,1894,171.37006270547366,9.779393587904204,0.9348676783987605,19.529315086032067
30,2,75,1672,91.62131798628197,7.409428650041636,0.9581384318194149,21.76623816979095
30,4,100,2229,848.9446952500871,17.592720898396387,0.7533278481694211,18.505624294840487
30,4,99,2206,592.2557020983264,16.18326407074197,0.8213815991304437,17.77544928992888
30,4,95,2117,373.8156657123943,13.704056444666104,0.8788582099469748,18.505624294840487
30,4,85,1894,179.30175393749076,10.08997542734838,0.9317946360770156,20.52465537964177
30,4,75,1672,98.32201100336566,7.717138730251942,0.9577005819735427,22.870417185893395
30,6,100,2229,1033.2269019998573,18.823492922090153,0.6997822064599073,19.80279275436879
30,6,99,2206,697.6902138650081,17.219332227324156,0.7894731115765021,19.019172170489973
30,6,95,2117,434.26233047144365,14.48000421908308,0.8561655392291414,19.80279275436879
30,6,85,1894,197.62662740100134,10.443991805775036,0.9215632379239679,21.985474863017053
30,6,75,1672,103.9258961793191,7.865748605532164,0.9534589945416583,24.537212734362726
90,1,100,2169,710.0845921024041,16.928773727308812,0.7991064424526476,17.80695962486023
90,1,99,2147,544.7647877447462,15.817771406180743,0.8388241060848746,17.101481950443834
90,1,95,2060,356.3050010150358,13.522744789086955,0.8818082712553686,17.80695962486023
90,1,85,1843,177.33978982629452,10.073147437146137,0.9329295473601771,19.747524364640242
90,1,75,1627,97.47124021350231,7.725571599801389,0.9591116212384139,21.99742500623096
90,2,100,2169,720.1416963922003,17.06502899965416,0.7962611371441352,17.9492286394369
90,2,99,2147,551.6260908390799,15.934124312919419,0.8375956321173593,17.239132924929567
90,2,95,2060,366.3059073997172,13.667211295222529,0.881047076366213,17.9492286394369
90,2,85,1843,181.8533306530921,10.153708448274063,0.9300101010257739,19.905785491215955
90,2,75,1627,98.99850647874177,7.756025880965653,0.9590034960552665,22.190199357832142
90,4,100,2169,731.8065975793588,17.137440743531414,0.7929609620326201,18.02550371536578
90,4,99,2147,554.0258746591983,15.976866837353015,0.8362348537420756,17.31222000731684
90,4,95,2060,364.81131728993074,13.691071532039224,0.8814064677186189,18.02550371536578
90,4,85,1843,183.78150978879594,10.208146771124404,0.929202981801466,19.98734513237836
90,4,75,1627,99.34773963911866,7.7904891451980065,0.9589429256013631,22.26749747547021
90,6,100,2169,736.865772861065,16.942307414610468,0.7915296456346845,17.820110353636426
90,6,99,2147,554.7558172157118,15.770924832363562,0.8368638830808948,17.115080119401572
90,6,95,2060,356.8273820666076,13.419423009750538,0.8835715679241701,17.820110353636426
90,6,85,1843,176.45727750943772,9.933438419501153,0.9335167591379351,19.772143528427375
90,6,75,1627,93.32643364625734,7.520767013151123,0.9622478293666313,22.042954598238467
