sliding_window,lag_price_window,percentile,data_points,mse,mae,r2,worst_avg_error,alpha
7,1,100,2252,1000.9056808918186,19.219125313738992,0.7063104601242927,20.21610321428087,0.01
7,1,99,2229,775.9272396924193,17.903819866456406,0.7660449187194366,19.417005871967987,0.01
7,1,95,2139,465.9070731767642,14.90741846335928,0.8452079129700811,20.21610321428087,0.01
7,1,85,1914,207.52776485352717,10.684039355405364,0.9215484121401164,22.4407913260787,0.01
7,1,75,1689,107.59960534822451,8.012305045388306,0.951419010936922,25.058791656800103,0.01
7,2,100,2252,3946.2786027424017,27.67149822293952,-0.1579320301470363,29.113920836608685,0.01
7,2,99,2229,1480.1798455551325,23.737470357787934,0.5579454654745419,27.956533926635636,0.01
7,2,95,2139,809.3792355840512,19.31793496729011,0.7363754527177226,29.113920836608685,0.01
7,2,85,1914,346.2148330265304,13.625137777520557,0.8725823558386405,32.35033839804828,0.01
7,2,75,1689,176.4578786122366,10.114711267935482,0.9309071758071644,36.19703076330266,0.01
7,4,100,2252,7972.820431358305,33.70298007331666,-1.3394152003522706,35.46302166410183,0.01
7,4,99,2229,2274.6279269986817,27.60350494077094,0.3130716826919281,34.049929958025515,0.01
7,4,95,2139,1115.9345268536772,21.7309057591762,0.6396634941102372,35.46302166410183,0.01
7,4,85,1914,435.8290731710566,14.690375533831505,0.849779574319888,39.46081811167679,0.01
7,4,75,1689,195.8871714707696,10.41242473609124,0.920596041039968,44.30791276269213,0.01
7,6,100,2252,796.1315123001777,16.330803730017763,0.7663960730848706,17.177934579439253,0.01
7,6,99,2229,592.9755878869448,15.062359802602064,0.8190591011016984,16.499300134589504,0.01
7,6,95,2139,348.7560739130435,12.3622487143525,0.8888370965369763,17.177934579439253,0.01
7,6,85,1914,138.96889273772206,8.48014106583072,0.9511315476120376,19.093994778067884,0.01
7,6,75,1689,65.14455660153936,6.139911190053286,0.973245006086744,21.37719952634695,0.01
10,1,100,2249,780.5547708467062,17.173315349769535,0.7712505633379255,18.0672168218649,0.01
10,1,99,2226,614.0624433686507,16.033607663526045,0.8108988139127566,17.35016213412125,0.01
10,1,95,2136,380.6915766689117,13.44303977928074,0.8728271259606216,18.0672168218649,0.01
10,1,85,1911,170.59589139668813,9.62530497827622,0.9332898236372535,20.05441652394737,0.01
10,1,75,1687,84.54283861356784,7.131016143391538,0.9628675781118788,22.38479107412792,0.01
10,2,100,2249,1059.9984189962252,19.26646770718991,0.6893567879355185,20.27023725381258,0.01
10,2,99,2226,781.7417074493271,17.79643034062693,0.7624527018849774,19.464951019251295,0.01
10,2,95,2136,464.1701133043055,14.744756230029164,0.849116661398854,20.27023725381258,0.01
10,2,85,1911,204.2404165921419,10.494901042571104,0.9256337232799284,22.49071714904794,0.01
10,2,75,1687,100.9551696520196,7.760533139463794,0.9552012931957368,25.09598398380521,0.01
10,4,100,2249,12028.671158535955,44.738556190480594,-2.525123225271814,47.08013768701957,0.01
10,4,99,2226,4201.913918767434,36.75066273799723,-0.2579467992901672,45.18018717456298,0.01
10,4,95,2136,1699.8343385482308,28.39247414440648,0.4406260202872145,47.08013768701957,0.01
10,4,85,1911,762.1469231907996,20.373713407371675,0.7247819075587338,52.34279349819812,0.01
10,4,75,1687,391.3331017739325,15.215740563410638,0.8498852521301796,58.599710715255384,0.01
10,6,100,2249,5247.2660097283115,33.06920557571067,-0.5377641500280219,34.79730900041908,0.01
10,6,99,2226,2366.0020276261507,28.41017021359568,0.3020947066205419,33.410315316475284,0.01
10,6,95,2136,1150.6141659972454,22.46775962472699,0.6358157325355688,34.79730900041908,0.01
10,6,85,1911,471.9559225821002,15.47433078138851,0.8421200687449459,38.69606836892746,0.01
10,6,75,1687,222.6187114154247,11.14387839727552,0.9160643838715876,43.37869862811044,0.01
15,1,100,2244,716.3006710307715,16.68752828742785,0.7905252291708433,17.556063169364162,0.01
15,1,99,2221,562.8203929568735,15.604583714435384,0.8260292774587682,16.85985967417586,0.01
15,1,95,2131,363.16942817406266,13.215750689148855,0.8724511727525133,17.556063169364162,0.01
15,1,85,1907,160.6003125319964,9.4794001197357,0.9368482189665438,19.471176770006853,0.01
15,1,75,1683,85.11349080624716,7.177272531620408,0.9606140272713932,21.719821988613827,0.01
15,2,100,2244,870.4594732406483,18.00609134471451,0.7454430715375944,18.942728507821887,0.01
15,2,99,2221,642.8317217029129,16.694818844787747,0.8061843306407384,18.191609139917023,0.01
15,2,95,2131,413.7370682524156,14.140418387222924,0.8635349009352979,18.942728507821887,0.01
15,2,85,1907,187.37960750770404,10.193310259343583,0.9287395006648588,21.003455598737276,0.01
15,2,75,1683,96.88697180621578,7.657180478852338,0.9565872424054448,23.423551758378945,0.01
15,4,100,2244,1410.94403324111,21.588381089903343,0.5873839157645424,22.71504924332412,0.01
15,4,99,2221,924.392321310812,19.660407739326903,0.7196716784850294,21.810896386852857,0.01
15,4,95,2131,569.3577433830743,16.462381353984163,0.8200501574655934,22.71504924332412,0.01
15,4,85,1907,256.741115546945,11.820679740738216,0.9103156809531194,25.20730724672112,0.01
15,4,75,1683,130.8690598713367,8.808771082520224,0.947345925590168,28.155091320913453,0.01
15,6,100,2244,6218.079124106758,36.65512381326541,-0.8184133453979014,38.57760599486251,0.01
15,6,99,2221,2697.5467123711437,31.46903782623392,0.1874621382381465,37.03404253911592,0.01
15,6,95,2131,1396.3815016975948,25.279012120301452,0.5446004695885172,38.57760599486251,0.01
15,6,85,1907,611.5559694034433,17.832299694927354,0.77231031171699,42.87026327295429,0.01
15,6,75,1683,297.05067294302955,13.008304925147902,0.8730554202795717,48.00938126098337,0.01
30,1,100,2229,688.9330971164551,16.34330378498018,0.7998213423278897,17.193013434350792,0.01
30,1,99,2206,519.7793054005369,15.19603808763345,0.8420189674827648,16.513184791418652,0.01
30,1,95,2117,335.4971258975911,12.91558694700816,0.8842395435609526,17.193013434350792,0.01
30,1,85,1894,161.33572924246496,9.488348499518336,0.9367883679064032,19.076110383358852,0.01
30,1,75,1672,86.95567031239344,7.204516769132237,0.9609054278478548,21.270144612524085,0.01
30,2,100,2229,733.7715167817837,16.728550478715288,0.7867929442173733,17.598590888550657,0.01
30,2,99,2206,530.7965661409548,15.472808611621543,0.8415843867467211,16.902079757714677,0.01
30,2,95,2117,347.5199159447218,13.212956199173172,0.8825831628131418,17.598590888550657,0.01
30,2,85,1894,171.37006270547366,9.779393587904204,0.9348676783987604,19.529315086032067,0.01
30,2,75,1672,91.62131798628197,7.409428650041636,0.9581384318194148,21.76623816979095,0.01
30,4,100,2229,848.9446952500871,17.592720898396387,0.7533278481694211,18.505624294840487,0.01
30,4,99,2206,592.2557020983264,16.18326407074197,0.8213815991304437,17.77544928992888,0.01
30,4,95,2117,373.8156657123943,13.704056444666104,0.8788582099469748,18.505624294840487,0.01
30,4,85,1894,179.30175393749076,10.08997542734838,0.9317946360770156,20.52465537964177,0.01
30,4,75,1672,98.32201100336566,7.717138730251942,0.9577005819735428,22.870417185893395,0.01
30,6,100,2229,1033.226901999857,18.823492922090153,0.6997822064599073,19.80279275436879,0.01
30,6,99,2206,697.6902138650081,17.219332227324156,0.7894731115765021,19.019172170489973,0.01
30,6,95,2117,434.2623304714437,14.48000421908308,0.8561655392291414,19.80279275436879,0.01
30,6,85,1894,197.62662740100137,10.443991805775036,0.921563237923968,21.985474863017053,0.01
30,6,75,1672,103.9258961793191,7.865748605532164,0.9534589945416584,24.53721273436273,0.01
90,1,100,2169,710.0845921024041,16.928773727308812,0.7991064424526476,17.80695962486023,0.01
90,1,99,2147,544.7647877447462,15.817771406180745,0.8388241060848746,17.101481950443834,0.01
90,1,95,2060,356.3050010150358,13.522744789086955,0.8818082712553686,17.80695962486023,0.01
90,1,85,1843,177.33978982629452,10.073147437146137,0.9329295473601772,19.74752436464024,0.01
90,1,75,1627,97.47124021350233,7.725571599801389,0.959111621238414,21.99742500623096,0.01
90,2,100,2169,720.1416963922003,17.06502899965416,0.7962611371441352,17.9492286394369,0.01
90,2,99,2147,551.6260908390799,15.93412431291942,0.8375956321173593,17.239132924929567,0.01
90,2,95,2060,366.3059073997172,13.667211295222527,0.881047076366213,17.9492286394369,0.01
90,2,85,1843,181.8533306530921,10.153708448274063,0.930010101025774,19.905785491215955,0.01
90,2,75,1627,98.99850647874176,7.756025880965653,0.9590034960552664,22.190199357832142,0.01
90,4,100,2169,731.8065975793588,17.137440743531414,0.7929609620326201,18.02550371536578,0.01
90,4,99,2147,554.0258746591983,15.976866837353016,0.8362348537420756,17.31222000731684,0.01
90,4,95,2060,364.81131728993074,13.691071532039224,0.8814064677186189,18.02550371536578,0.01
90,4,85,1843,183.78150978879592,10.208146771124404,0.929202981801466,19.98734513237836,0.01
90,4,75,1627,99.34773963911866,7.7904891451980065,0.9589429256013632,22.26749747547021,0.01
90,6,100,2169,736.865772861065,16.942307414610468,0.7915296456346845,17.820110353636426,0.01
90,6,99,2147,554.7558172157118,15.770924832363562,0.8368638830808948,17.115080119401572,0.01
90,6,95,2060,356.8273820666076,13.419423009750538,0.8835715679241701,17.820110353636426,0.01
90,6,85,1843,176.45727750943772,9.933438419501153,0.9335167591379352,19.772143528427375,0.01
90,6,75,1627,93.32643364625734,7.520767013151123,0.9622478293666312,22.042954598238467,0.01
7,1,100,2252,1000.4666829263856,19.210027010648304,0.7064392725717947,20.206729358910135,0.1
7,1,99,2229,775.6220869025708,17.895047369185857,0.7661369274054317,19.40780423749248,0.1
7,1,95,2139,465.6806418099431,14.898792726679082,0.8452831421002172,20.206729358910135,0.1
7,1,85,1914,207.3074736663907,10.674757987814449,0.9216316886763168,22.43122809491197,0.1
7,1,75,1689,107.40552077637064,8.002703112480962,0.9515066397012844,25.04888834289403,0.1
7,2,100,2252,3894.060532458608,27.597746599524967,-0.1426100059767068,29.03625092191738,0.1
7,2,99,2229,1476.1076438784671,23.683182123488272,0.5591616252689597,27.88193774169973,0.1
7,2,95,2139,807.0714184708281,19.26981132357116,0.7371271364957785,29.03625092191738,0.1
7,2,85,1914,344.4101863460244,13.577505178035633,0.8732465209946033,32.26163989456111,0.1
7,2,75,1689,175.09802233229442,10.06904940476486,0.931396884005974,36.122123584055984,0.1
7,4,100,2252,3817.17976122698,27.604047450034656,-0.120051358584289,29.045757349610696,0.1
7,4,99,2229,1570.9791785427565,23.672757499098353,0.5322657662002293,27.888182931770498,0.1
7,4,95,2139,817.9275773464501,18.93814903007214,0.7414950436581952,29.045757349610696,0.1
7,4,85,1914,332.5269990454091,13.038087398291598,0.8835727683929022,32.3032246583523,0.1
7,4,75,1689,158.56201891002289,9.4293699615218,0.938406033927262,36.22435078402029,0.1
7,6,100,2252,796.1315123001777,16.330803730017763,0.7663960730848706,17.177934579439253,0.1
7,6,99,2229,592.9755878869448,15.062359802602064,0.8190591011016984,16.499300134589504,0.1
7,6,95,2139,348.7560739130435,12.3622487143525,0.8888370965369763,17.177934579439253,0.1
7,6,85,1914,138.96889273772206,8.48014106583072,0.9511315476120376,19.093994778067884,0.1
7,6,75,1689,65.14455660153936,6.139911190053286,0.973245006086744,21.37719952634695,0.1
10,1,100,2249,780.4685820166203,17.17099395620819,0.7712758218426008,18.064557274424352,0.1
10,1,99,2226,613.9794021041783,16.031277958442047,0.8109243865589517,17.347798507613852,0.1
10,1,95,2136,380.6209822835277,13.440725855598233,0.8728507085440842,18.064557274424352,0.1
10,1,85,1911,170.5300558806248,9.622866442438855,0.9333155680959948,20.051837465272445,0.1
10,1,75,1687,84.49921097833226,7.128781226317342,0.962886739992224,22.382046867608164,0.1
10,2,100,2249,1059.5638169208742,19.256994085434968,0.6894841524506323,20.26006691985404,0.1
10,2,99,2226,781.3734422247378,17.78706900348064,0.7625646063775448,19.455376942416315,0.1
10,2,95,2136,463.9055186562001,14.735676196800355,0.8492026706500699,20.26006691985404,0.1
10,2,85,1911,204.00472669094296,10.485362822149218,0.9257195406744732,22.479014353524843,0.1
10,2,75,1687,100.75276065188775,7.750823803223069,0.955291111889348,25.084332844738412,0.1
