sliding_window,lag_price_window,n_estimators,max_depth,percentile,data_points,mse,mae,r2,worst_avg_error
7,1,200,10,100,2252,746.8173035215228,17.16696221136767,0.7808660352022132,84.98131592920353
7,1,200,10,99,2229,582.4476124448563,16.03606841633019,0.8207694069181528,70.63771294642858
7,1,200,10,95,2139,368.4210300442612,13.584436746143055,0.8737392374164312,49.521881308411196
7,1,200,10,85,1914,181.78777528326927,10.037709273772203,0.9309182397627558,31.960944270833348
7,1,200,10,75,1689,93.8176017661041,7.532598401420958,0.9581389596257178,21.715802941176438
7,2,200,10,100,2252,758.7916845966674,17.389910968028417,0.777352466905626,85.0468482300885
7,2,200,10,99,2229,594.6727252916161,16.2588370794078,0.8170076664963877,71.0188294642857
7,2,200,10,95,2139,381.9756133527383,13.815701566152404,0.8727797221813607,50.82912056074765
7,2,200,10,85,1914,185.2752180893142,10.170562983281084,0.9296535732628403,32.25620260416668
7,2,200,10,75,1689,95.86232305818667,7.650289372409706,0.9582346085019287,21.68443294117645
7,4,200,10,100,2252,762.558790141533,17.55812684280639,0.7762471085134656,84.72057389380532
7,4,200,10,99,2229,616.5131093150583,16.494233467922836,0.8109210067402708,72.16106383928573
7,4,200,10,95,2139,396.52388306514706,14.01004057971014,0.8706576616480325,51.925293457943894
7,4,200,10,85,1914,189.20321094433385,10.249644618599788,0.9295973100897068,32.88508802083334
7,4,200,10,75,1689,97.85686626012131,7.702424452338657,0.9590154274402319,21.949637058823537
7,6,200,10,100,2252,796.131512300177,16.330803730017763,0.7663960730848708,91.45238938053092
7,6,200,10,99,2229,592.9755878869444,15.062359802602064,0.8190591011016986,75.7035714285714
7,6,200,10,95,2139,348.7560739130432,12.362248714352503,0.8888370965369763,53.07280373831772
7,6,200,10,85,1914,138.96889273772217,8.480141065830727,0.9511315476120377,29.912708333333338
7,6,200,10,75,1689,65.14455660153943,6.139911190053292,0.9732450060867439,18.689058823529436
10,1,200,10,100,2249,769.8147327542438,17.54062147621165,0.7743980396651985,84.5623327433628
10,1,200,10,99,2226,603.8774946533084,16.40798966756514,0.8134768041168741,70.40573214285713
10,1,200,10,95,2136,394.36629192764974,13.994997237827713,0.8644951482955375,51.53880467289718
10,1,200,10,85,1911,191.70845587631476,10.284223207744635,0.9242546202798939,32.94784947916667
10,1,200,10,75,1687,98.51995625441609,7.704237818612921,0.9555440030334521,22.604005294117663
10,2,200,10,100,2249,766.9341274405757,17.48458501556247,0.775242230063308,84.68429115044245
10,2,200,10,99,2226,600.6440767919506,16.352072663971246,0.8153878469438096,70.41091696428569
10,2,200,10,95,2136,389.48124132248125,13.929544382022474,0.8661143253407128,50.81843738317759
10,2,200,10,85,1911,189.40244021621,10.238382182103612,0.9276238025818405,32.25948541666664
10,2,200,10,75,1687,99.43082375912417,7.709071695317132,0.955215741352906,22.61962823529411
10,4,200,10,100,2249,749.6769726176143,17.152321609604265,0.7802996130831574,84.9383738938053
10,4,200,10,99,2226,580.5935109736957,16.008788611859835,0.8224195007642127,70.40184330357143
10,4,200,10,95,2136,368.6340396687815,13.566261727528087,0.8753921397771599,49.704699065420556
10,4,200,10,85,1911,180.59795389824038,9.999597462061747,0.9299863951149643,31.74705156250001
10,4,200,10,75,1687,93.12719646343945,7.501967249555422,0.9580074404827718,21.541922941176463
10,6,200,10,100,2249,782.305451306813,17.758151378390394,0.7707375087977677,85.75562964601768
10,6,200,10,99,2226,616.0531685824393,16.61861037735849,0.810761873638256,71.47247544642856
10,6,200,10,95,2136,398.90128677008187,14.160906507490635,0.8637205164926185,51.42272710280372
10,6,200,10,85,1911,196.75607652293687,10.466719492412347,0.9249342063846159,32.97963854166667
10,6,200,10,75,1687,104.02406964870475,7.907797747480733,0.9546064985114405,22.656413529411786
15,1,200,10,100,2244,756.0766767028553,17.381311252228162,0.7788931450340674,83.63849513274336
15,1,200,10,99,2221,593.8410758172522,16.259760670868975,0.8216013150141792,70.04935892857142
15,1,200,10,95,2131,390.28725500863897,13.867908259033314,0.8685715383553664,52.40746728971959
15,1,200,10,85,1907,186.21528038906126,10.151742789722073,0.9249842580235108,31.68242135416666
15,1,200,10,75,1683,99.78312525447114,7.67598342245989,0.9552412483012269,22.26053352941178
15,2,200,10,100,2244,770.6274644729455,17.544507976827095,0.7746379166686699,84.1042420353982
