Datetime,MarginalES,SMA_3,EMA_3,BB_Upper,BB_Middle,BB_Lower,ROC_3,RSI_3
2023-12-09 14:00:00,18.47,35.70999999999998,33.134494818568754,105.47750150798466,35.70999999999998,-34.057501507984696,-82.71893712574851,28.02982924002623
2023-12-10 14:00:00,39.99,20.919999999999984,36.56224740928438,50.26602301278083,20.919999999999984,-8.42602301278086,-52.596017069701276,46.115437122783064
2023-12-11 14:00:00,74.01,44.15666666666666,55.28612370464219,89.88612422838344,44.15666666666666,-1.5727908950501117,1621.1627906976748,66.23535102288278
2023-12-12 14:00:00,52.76,55.58666666666665,54.02306185232109,83.65005364844133,55.58666666666665,27.523279684891975,185.65240931239848,49.06879922379202
2023-12-13 14:00:00,42.24,56.336666666666645,48.13153092616055,82.76531946791323,56.336666666666645,29.908013865420052,5.626406601650412,41.149207914503975
2023-12-14 14:00:00,48.3,47.76666666666665,48.215765463080274,56.3892623057719,47.76666666666665,39.1440710275614,-34.73854884475072,48.35197254079811
2023-12-15 14:00:00,50.98,47.17333333333332,49.59788273154014,54.48522927229363,47.17333333333332,39.861437394373006,-3.373768006065203,52.2303692012154
2023-12-16 14:00:00,70.8,56.69333333333331,60.19894136577007,76.76282150706373,56.69333333333331,36.62384515960288,67.61363636363636,73.93947023042747
2023-12-17 14:00:00,46.5,56.093333333333305,53.349470682885034,77.21091737023265,56.093333333333305,34.97574929643396,-3.726708074534156,40.277212370209966
2023-12-18 14:00:00,75.16,64.15333333333331,64.25473534144251,89.37145027774774,64.15333333333331,38.935216388918874,47.43036484896038,66.9204729066624
2023-12-19 14:00:00,75.31,65.65666666666664,69.78236767072126,92.74856131350693,65.65666666666664,38.56477201982635,6.370056497175149,67.03592307007507
2023-12-20 14:00:00,50.1,66.85666666666664,59.94118383536063,90.55448841372795,66.85666666666664,43.15884491960533,7.741935483870971,35.66027160321477
2023-12-21 14:00:00,40.0,55.13666666666665,49.970591917680316,84.83403056015345,55.13666666666665,25.439302773179843,-46.780202235231506,27.831951100323963
2023-12-22 14:00:00,40.0,43.366666666666646,44.985295958840155,52.88903798664373,43.366666666666646,33.84429534668956,-46.886203691408845,27.831951100323963
2023-12-23 14:00:00,27.26,35.75333333333331,36.12264797942008,47.76472052308779,35.75333333333331,23.741946143578826,-45.58882235528942,17.148059007730367
2023-12-24 14:00:00,48.99,38.74999999999998,42.55632398971004,56.5803187483185,38.74999999999998,20.91968125168146,22.475000000000005,58.20047610659605
2023-12-25 14:00:00,49.3,41.84999999999998,45.92816199485502,62.4849283174581,41.84999999999998,21.215071682541865,23.249999999999993,58.639027018841
2023-12-26 14:00:00,76.47,58.25333333333331,61.19908099742751,84.01683378563021,58.25333333333331,32.489832881036406,180.52090975788698,82.61653942217781
2023-12-27 14:00:00,62.98,62.916666666666636,62.08954049871375,85.10105957900097,62.916666666666636,40.73227375433229,28.55684833639517,57.70340428903376
2023-12-28 14:00:00,90.1,76.51666666666664,76.09477024935687,98.6601522901063,76.51666666666664,54.37318104322698,82.75862068965517,77.84762991043813
2023-12-29 14:00:00,97.0,83.35999999999997,86.54738512467844,112.72713809685771,83.35999999999997,53.99286190314222,26.847129593304565,81.25474749799356
2023-12-30 14:00:00,48.0,78.36666666666663,67.27369256233922,121.6795849346477,78.36666666666663,35.053748398685556,-23.78532867577008,30.797628555251592
2023-12-31 14:00:00,7.21,50.73666666666664,37.24184628116961,124.15197902647921,50.73666666666664,-22.678645693145917,-91.99778024417314,17.346923466318884
2024-01-01 14:00:00,2.06,19.08999999999997,19.650923140584805,60.19058231542061,19.08999999999997,-22.010582315420667,-97.87628865979381,16.021722448448457
2024-01-02 14:00:00,43.0,17.423333333333307,31.325461570292404,53.83780054380098,17.423333333333307,-18.991133877134363,-10.416666666666668,56.05401056511179
2024-01-03 14:00:00,55.42,33.493333333333304,43.3727307851462,79.08879899483159,33.493333333333304,-12.102132328164991,668.6546463245493,63.88765949210123
2024-01-04 14:00:00,85.96,61.45999999999997,64.6663653925731,97.56176726976037,61.45999999999997,25.35823273023958,4072.8155339805826,78.21252304697393
2024-01-05 14:00:00,44.07,61.816666666666634,54.36818269628655,97.19579547950624,61.816666666666634,26.43753785382703,2.4883720930232567,43.065126060605216
2024-01-06 14:00:00,3.2,44.409999999999975,28.784091348143278,111.98496775187263,44.409999999999975,-23.164967751872688,-94.22591122338505,25.979445449553083
