Datetime,MarginalES,SMA_3,SMA_5,SMA_7,SMA_14,SMA_30,SMA_60,SMA_90,SMA_180,SMA_360,EMA_3,EMA_5,EMA_7,EMA_14,EMA_30,ROC_3,ROC_5,ROC_7,ROC_12,ROC_14,ROC_30,RSI_5,RSI_7,RSI_14
2020-07-25 14:00:00,37.49,40.82666666666666,40.43000000000001,38.271428571428565,36.590714285714284,36.050333333333334,33.20916666666667,28.57122222222222,28.359222222222222,35.767944444444446,39.43209209070784,39.32188546259697,38.874874967358544,37.627607814687934,35.86995355142071,-9.00485436893204,-2.749675745784683,13.606060606060613,7.11428571428572,42.54752851711027,-6.228114057028502,46.659390869045076,49.38639670538612,51.268603009711676
2020-07-26 14:00:00,28.0,35.69333333333333,38.336,38.38571428571429,36.597857142857144,35.78033333333333,33.22666666666667,28.65577777777778,28.292499999999997,35.70355555555556,33.71604604535392,35.547923641731316,36.156156225518906,36.343926772729546,35.36221461261937,-35.48387096774193,-27.216012477255003,2.941176470588238,-25.333333333333336,0.35842293906810546,-22.437673130193907,28.020445138561698,34.75438845168425,43.30850252618413
2020-07-27 14:00:00,40.0,35.16333333333333,38.096000000000004,38.59285714285714,36.955,36.14266666666666,33.4,28.857222222222223,28.28172222222222,35.671055555555554,36.85802302267696,37.031949094487544,37.11711716913918,36.83140320303227,35.66142657309554,-3.8230343832652154,-2.9126213592233077,3.7613488975356755,14.31837667905115,14.285714285714285,37.31548232063165,55.87876757100164,54.59840340457307,53.20283175987833
2020-07-28 14:00:00,40.0,35.99999999999999,37.416,38.81142857142857,37.13357142857143,36.51333333333333,33.495666666666665,29.188111111111116,28.281277777777778,35.64080555555556,38.42901151133848,38.021299396325034,37.83783787685438,37.25388277596131,35.94133453612163,6.695118698319547,-7.834101382488476,3.977125032492854,0.17530678687703552,6.666666666666667,38.50415512465374,55.87876757100163,54.59840340457307,53.20283175987833
2020-07-29 14:00:00,41.17,40.38999999999999,37.332,38.807142857142864,37.574999999999996,36.55766666666667,33.6835,29.55155555555556,28.28827777777778,35.61775,39.799505755669244,39.07086626421669,38.670878407640785,37.77603173916647,36.27866779185572,47.03571428571429,-1.0098581389757193,-0.07281553398058528,14.202496532593633,17.662189196913403,3.3383534136546142,58.33538654992105,56.35982344576417,54.1085113009247
2020-07-30 14:00:00,42.0,41.056666666666665,38.234,38.607142857142854,37.722857142857144,36.65133333333333,33.835166666666666,29.99588888888889,28.359944444444444,35.58777777777778,40.89975287783462,40.04724417614446,39.50315880573059,38.33922750727761,36.647785998832774,5.0,12.029874633235524,-3.2258064516129004,27.27272727272727,5.1840721262208875,7.170196478693551,60.29571907830221,57.7174853625885,54.77714744663071
2020-07-31 14:00:00,46.14,43.10333333333333,41.862,39.25714285714286,38.44357142857143,36.87566666666667,34.03,30.42688888888889,28.463444444444445,35.57141666666667,43.51987643891731,42.07816278409631,41.162369104297944,39.37933050630727,37.26018690213389,15.350000000000003,64.78571428571429,10.940129838903575,69.63235294117648,27.988904299583922,17.076884039583874,69.3013465417258,64.19890935724735,58.05959121815685
2020-08-01 14:00:00,36.6,41.57999999999999,41.182,39.13,38.700714285714284,36.76199999999999,34.037166666666664,30.700222222222223,28.43083333333333,35.52638888888889,40.05993821945866,40.25210852273088,40.02177682822346,39.008753105466305,37.21759419877041,-11.100315763905757,-8.499999999999996,-2.3739663910376114,-5.058365758754853,10.909090909090914,-8.522869282679322,41.91614188511399,45.46337388633218,49.197865222444065
2020-08-02 14:00:00,27.4,36.71333333333333,38.662,39.044285714285714,38.71500000000001,36.413000000000004,33.912166666666664,30.82277777777778,28.371944444444445,35.46230555555556,33.729969109729325,35.968072348487254,36.866332621167594,37.460919358070804,36.584201024656196,-34.761904761904766,-31.500000000000007,-2.142857142857148,-28.7756693527424,0.7352941176470562,-27.647214153683652,28.391787985965422,34.22568798990511,42.46634220845905
2020-08-03 14:00:00,39.9,34.633333333333326,38.408,39.029999999999994,38.81142857142857,36.72633333333333,34.10883333333334,31.05166666666667,28.391444444444446,35.44686111111111,36.814984554864665,37.2787148989915,37.624749465875695,37.78613011032803,36.798123539194506,-13.524057217165153,-3.0847704639300537,-0.25000000000000355,-3.1553398058252533,3.5019455252918332,30.819672131147534,53.74096983666626,52.74215469484831,52.063456397073004
