Datetime,MarginalES,SMA_3,SMA_5,SMA_7,SMA_10,SMA_30,SMA_50,SMA_60,SMA_100,SMA_200,EMA_12,EMA_26,ROC_12,ROC_50,RSI_5,RSI_7,RSI_14
2019-10-10 14:00:00,47.68,51.419999999999995,50.053999999999995,50.48428571428571,48.765,46.031666666666666,45.0942,45.2895,48.7632,49.60794999999999,48.81040652118274,47.25440470676795,1.9021158367172486,0.8673577321768491,44.90966180805663,47.97201051685297,50.47178201631008
2019-10-11 14:00:00,47.0,48.926666666666655,50.012,49.46714285714285,48.775999999999996,46.458333333333336,45.1134,45.2645,48.6933,49.60424999999999,48.53188244100078,47.23555991367403,11.69201520912548,2.085143353605562,43.060160225019786,46.65644416848227,49.81968833890387
2019-10-12 14:00:00,37.1,43.92666666666667,47.672,47.76714285714286,48.274,46.31133333333333,44.9834,45.07449999999999,48.5138,49.5713,46.773131296231426,46.484777697846326,-26.227878305826202,-14.908256880733944,24.613333851361276,31.83005731081805,41.427727848902485
2019-10-13 14:00:00,35.25,39.78333333333333,43.826,46.05857142857143,47.274,46.11933333333333,44.822399999999995,44.861999999999995,48.2873,49.4948,45.00034186604198,45.65257194245031,-24.824056301983365,-18.591224018475746,22.374387343439395,29.767751586586897,40.06942457634974
2019-10-14 14:00:00,43.0,38.449999999999996,42.006,45.230000000000004,46.162,46.22266666666666,44.878,44.872499999999995,48.187200000000004,49.44474999999999,44.692596963573976,45.45608513189843,2.089268755935429,6.9119840875186505,47.4200853301823,46.658757620777244,47.791925456548945
2019-10-15 14:00:00,45.27,41.17333333333333,41.524,43.91428571428571,45.789,46.40599999999999,44.91439999999999,44.83533333333333,48.0947,49.4035,44.78142819994721,45.442301048054105,0.04419889502763122,4.188722669735329,52.97515647385023,50.70965935952071,49.83109338944199
2019-10-16 14:00:00,39.0,42.423333333333325,39.924,42.042857142857144,44.967999999999996,46.028666666666666,44.6904,44.75183333333334,47.907799999999995,49.33845,43.891977707647634,44.965093563013056,-27.93791574279379,-22.31075697211156,38.81612319407629,40.73967244643899,44.64420634693975
2019-10-17 14:00:00,46.48,43.58333333333332,41.8,41.871428571428574,44.736000000000004,45.907666666666664,44.590199999999996,44.82833333333333,47.8164,49.30075,44.29013498339415,45.077308854641714,-5.1428571428571495,-9.73004466886775,56.252569428976145,53.47180028814741,51.17369237824462
2019-10-18 14:00:00,50.8,45.426666666666655,44.910000000000004,42.41428571428571,44.368,45.90766666666666,44.5964,44.868833333333335,47.7587,49.2575,45.29165267825658,45.50121190244603,7.604321118407109,0.6139829669241338,63.71728012714995,59.355703172783706,54.510949149071536
2019-10-19 14:00:00,42.96,46.74666666666666,44.902,43.25142857142857,43.45399999999999,45.63966666666666,44.4546,44.814,47.6175,49.176449999999996,44.93293688160173,45.312973983746325,-11.967213114754092,-14.165834165834159,45.936209262920215,46.81974813927951,48.08728277926127
2019-10-20 14:00:00,45.51,46.423333333333325,44.95,44.71714285714285,43.237,45.53366666666667,44.5034,44.784666666666666,47.471599999999995,49.138999999999996,45.02171582289377,45.32756850346882,-16.4647577092511,5.665196192245177,51.44514237778209,50.76554744445129,50.14514134544074
2019-10-21 14:00:00,53.99,47.48666666666666,47.948,46.287142857142854,43.936,46.03333333333333,44.7314,44.91716666666667,47.4614,49.13635,46.40145185014088,45.96923009580446,3.6276391554702503,26.76684667762385,65.8922232202755,61.77045094883812,56.342929241193254
2019-10-22 14:00:00,46.25,48.583333333333336,47.902,46.42714285714286,44.851,46.39,44.833200000000005,44.961333333333336,47.4209,49.09195,46.37815156550382,45.99002786648561,-2.999161073825503,12.366375121477171,49.19272504826279,49.894647916435495,50.20771832599795
2019-10-23 14:00:00,46.35,48.86333333333334,47.012,47.47714285714285,45.961,46.40933333333333,44.78020000000001,45.012166666666666,47.3113,49.103699999999996,46.37382055542631,46.01669246896816,-1.3829787234042523,-5.408163265306119,49.39982990745387,50.039430201215794,50.28304318642667
2019-10-24 14:00:00,42.5,45.03333333333333,46.92,46.90857142857142,45.911,46.41833333333334,44.696400000000004,45.05016666666667,47.1638,49.054449999999996,45.7778481622838,45.75619673052607,14.555256064690022,-8.974084386378236,41.29829587996311,44.29094083261115,47.31531927616938
