Datetime,MarginalES,SMA_3,SMA_5,SMA_7,SMA_14,SMA_30,SMA_60,SMA_90,EMA_3,EMA_5,EMA_7,EMA_14,EMA_30,ROC_3,ROC_5,ROC_7,ROC_12,ROC_14,ROC_30,RSI_5,RSI_7,RSI_14
2024-12-11 14:00:00,121.6,80.21999999999996,48.88400000000001,64.66857142857143,88.36000000000001,83.79866666666666,68.37933333333334,55.59122222222222,93.53714599500618,81.2406473219161,78.46384643762632,79.9790152680836,79.33940871713197,27536.363636363636,20.754716981132066,12.063404294535056,12.384473197781878,15.184237946386286,700.0,66.58576455893586,61.2614896599976,55.447486473059804
2024-12-12 14:00:00,139.0,125.26999999999994,76.02000000000001,69.16,90.91785714285716,88.32133333333334,70.69466666666668,57.135666666666665,116.2685729975031,100.4937648812774,93.59788482821973,87.84847989900578,83.1884791224783,3510.3896103896104,4086.7469879518076,29.230197099293413,51.08695652173913,34.70297509448591,4086.7469879518076,70.52689478626962,64.57531059596448,57.38727584360526
2024-12-13 14:00:00,137.76,132.7866666666666,103.48400000000001,74.4542857142857,93.02928571428572,90.14,71.68366666666667,58.65755555555556,127.01428649875155,112.91584325418494,104.6384136211648,94.50334924580501,86.70922240489905,19.572953736654803,31209.090909090908,36.80238331678251,22.999999999999993,27.31977818853973,65.57692307692305,69.79358544616929,64.11927999649998,57.19615576079734
2024-12-14 14:00:00,107.95,128.23666666666662,124.304,89.40142857142857,94.16857142857143,89.71300000000001,72.15083333333334,59.85711111111112,117.48214324937578,111.26056216945663,105.4663102158736,96.296236013031,88.07959515297009,-11.225328947368414,2703.8961038961043,3151.5060240963858,-16.96153846153846,17.336956521739133,-10.607817157999339,53.178025966830404,53.518893764057026,52.656069274191175
2024-12-15 14:00:00,75.82,107.17666666666662,116.426,100.16999999999999,91.58428571428571,88.25566666666667,73.35916666666667,60.699555555555555,96.65107162468789,99.44704144630442,98.0547326619052,93.56607121129355,87.28865353019782,-45.45323741007194,-34.1897404739172,17131.81818181818,-41.882569369921825,-32.30357142857144,-36.57353187217669,40.26369640138983,44.30784257981536,48.213826220302785
2024-12-16 14:00:00,96.43,93.39999999999996,111.39200000000001,113.39571428571428,89.18642857142856,88.152,74.911,61.771,96.54053581234395,98.44136096420296,97.6485494964289,93.94792838312108,87.87841781857216,-30.001451800232275,-20.699013157894726,2404.6753246753246,-11.132614505575521,-25.823076923076915,-3.124372111713883,49.99986544457784,50.66251452069295,51.06563118747296
2024-12-17 14:00:00,106.43,92.8933333333333,104.878,112.14142857142856,87.47,88.77333333333333,76.62133333333333,62.286888888888896,101.48526790617197,101.10424064280198,99.84391212232168,95.61220459870493,89.0752940883417,-1.4080592867068051,-23.431654676258987,-7.62086624424962,-1.0505764224618777,-18.419438908477694,21.232486615787675,54.497809841490515,53.655898030994415,52.434325148769574
2024-12-18 14:00:00,90.46,97.7733333333333,95.418,107.69285714285715,86.18071428571429,87.87766666666667,77.83449999999999,62.2308888888889,95.97263395308599,97.55616042853465,97.49793409174126,94.92524398554428,89.16462995360999,19.308889475072544,-34.33507549361208,-25.608552631578952,-10.168818272095342,-16.63441157497006,-22.901218784624568,46.20103113007935,48.20656621248631,50.02778434952262
2024-12-19 14:00:00,70.4,89.09666666666662,87.90800000000002,97.89285714285714,83.52642857142858,86.60766666666667,79.00800000000001,62.10933333333333,83.186316976543,88.50410695235645,90.72345056880594,91.65521145413838,87.95400866628032,-26.993674167790104,-34.784622510421485,-49.352517985611506,2020.4819277108438,-34.54815916697657,-35.115207373271886,37.28783187970433,41.96134297299139,47.10336165976074
2024-12-20 14:00:00,85.81,82.22333333333329,89.90600000000002,90.47142857142858,82.46285714285715,87.79466666666667,79.28816666666667,62.50455555555556,84.4981584882715,87.60607130157098,89.49508792660446,90.87584992691993,87.8156855265203,-19.37423658742836,13.175943022949102,-37.71051103368176,19402.272727272728,-14.786494538232372,70.93625498007967,47.08960552770679,47.9990439157845,49.543435376819474
2024-12-21 14:00:00,35.78,63.99666666666662,77.77600000000001,80.16142857142857,84.78142857142858,87.88066666666666,79.04716666666667,62.901,60.13907924413575,70.33071420104733,76.06631594495335,83.5297366033306,84.45854452480931,-60.4466062347999,-62.895364513118324,-66.85502547475683,829.3506493506493,977.710843373494,7.771084337349392,28.813420455113175,34.43186742682343,42.662687678948636
2024-12-22 14:00:00,15.38,45.65666666666662,59.56600000000001,71.52714285714286,85.84857142857143,85.15933333333332,78.3605,62.51366666666667,37.75953962206788,52.013809467364894,60.89473695871501,74.44310505621986,80.00186423288613,-78.1534090909091,-85.54918725923143,-79.71511474544974,-86.65046436941239,3395.454545454546,-84.14759843331272,24.05488364674079,30.35080236387985,40.2103955238184
2024-12-23 14:00:00,3.32,18.159999999999954,42.13800000000001,58.22571428571428,85.8107142857143,84.03833333333334,77.69016666666667,61.88644444444444,20.53976981103394,35.78253964490993,46.50105271903625,64.96002438205721,75.05464718560316,-96.13098706444471,-96.3298695556047,-96.5570880431401,-97.26973684210527,-13.766233766233773,-91.0148849797023,21.438506768766374,28.057185004269925,38.79083173541429
