sliding_window,lag_price_window,n_estimators,max_depth,percentile,data_points,mse,mae,r2,worst_avg_error
7,1,100,20,100,2252,939.492584292564,18.785725610568385,0.7243305237795481,96.53078545722714
7,1,100,20,99,2229,726.1966937070812,17.490300033647376,0.7771897062935541,80.40622104166665
7,1,100,20,95,2139,450.5383415393917,14.678576586411092,0.8476963916120599,57.31317269470404
7,1,100,20,85,1914,199.82948108075385,10.50350748519679,0.9254655548719609,34.40639369791666
7,1,100,20,75,1689,102.61996514243745,7.8789169765147,0.9594515248721619,22.4602358627451
7,2,100,20,100,2252,949.082755163062,18.788236248519834,0.7215165394810712,95.90155309734511
7,2,100,20,99,2229,723.488349266077,17.466499475848657,0.7764766699886707,79.53665535714286
7,2,100,20,95,2139,460.0544235110545,14.714461211625368,0.8449745439349547,59.39311775700935
7,2,100,20,85,1914,197.04266397849824,10.429322952803899,0.9258541978370177,34.05316215277778
7,2,100,20,75,1689,101.30961108501124,7.823210947306095,0.9589105031469364,22.254069411764696
7,4,100,20,100,2252,795.9421517579705,17.710047024866785,0.7664516359731358,86.91103982300884
7,4,100,20,99,2229,626.3511299928443,16.558148362494393,0.8075690184099258,72.83449821428572
7,4,100,20,95,2139,404.7039551642823,14.054267601683028,0.8655389225890437,53.06008785046728
7,4,100,20,85,1914,187.8317050932707,10.190009822361548,0.9283350656989219,32.88298645833333
7,4,100,20,75,1689,96.9956525468088,7.649397631734754,0.9595307549334122,21.901632941176477
7,6,100,20,100,2252,796.1315123001775,16.330803730017763,0.7663960730848706,91.45238938053095
7,6,100,20,99,2229,592.9755878869449,15.062359802602067,0.8190591011016983,75.70357142857142
7,6,100,20,95,2139,348.75607391304374,12.362248714352503,0.8888370965369762,53.072803738317766
7,6,100,20,85,1914,138.9688927377222,8.480141065830724,0.9511315476120376,29.91270833333337
7,6,100,20,75,1689,65.14455660153939,6.139911190053286,0.9732450060867439,18.689058823529408
10,1,100,20,100,2249,897.3445979947718,18.32512212004277,0.7370241282871202,94.34364507374632
10,1,100,20,99,2226,691.4090826960833,17.045620377198052,0.7839127738902864,78.42712330357143
10,1,100,20,95,2136,430.6536962088676,14.303542956293473,0.8509302798439565,56.32708867601248
10,1,100,20,85,1911,188.03216928421205,10.184144480264631,0.9288007762309936,33.31307692708334
10,1,100,20,75,1687,95.77777633542168,7.625341952253929,0.9614538850869049,21.76783584313724
10,2,100,20,100,2249,894.2352889685814,18.27301351785979,0.7379353426114883,93.66596725663717
10,2,100,20,99,2226,685.3558483388224,17.006558042078467,0.7883158535396526,78.04868303571428
10,2,100,20,95,2136,427.6594544447232,14.284528605649191,0.8549244403007202,56.26449657320873
10,2,100,20,85,1911,191.58352165259586,10.243939045002618,0.9258014327657431,33.16833333333336
10,2,100,20,75,1687,99.51564207304743,7.683125631298161,0.9573236932450224,22.40465647058824
10,4,100,20,100,2249,910.8208941283058,18.53648119164073,0.7330747639837116,93.30093628318583
10,4,100,20,99,2226,697.4092539122821,17.25795705300988,0.7829009322394163,77.29653928571427
10,4,100,20,95,2136,445.81151581690074,14.581245505617973,0.8509888695152641,56.13317757009346
10,4,100,20,85,1911,204.43403232406072,10.482096389324958,0.9197289814720165,35.23790104166667
10,4,100,20,75,1687,100.78950196788377,7.741847658565497,0.9567596266715657,22.81792588235294
10,6,100,20,100,2249,815.6965578120631,17.994801467318805,0.7609519087503633,87.20546371681415
10,6,100,20,99,2226,637.6708458941554,16.81893095238095,0.803196974485017,72.45862857142856
10,6,100,20,95,2136,415.9899051190402,14.333375983146066,0.8599397270975819,53.144275700934564
10,6,100,20,85,1911,198.6733108855207,10.477786970172684,0.92341789500303,33.41848958333335
10,6,100,20,75,1687,103.41761423705394,7.875736277415528,0.9556549601848673,23.044042352941183
15,1,100,20,100,2244,883.7584964128681,18.347670818372805,0.7415539088662212,91.72429655920774
15,1,100,20,99,2221,690.8250602213519,17.122654241975944,0.787551462713673,77.51259687074833
15,1,100,20,95,2131,443.5665365292846,14.456746975710042,0.8536188540868515,58.00477913662663
15,1,100,20,85,1907,192.77819037950061,10.284077499126028,0.9294029814195107,33.777322399966934
15,1,100,20,75,1683,98.66116144932252,7.697862530463365,0.9604738747280038,22.111716745098043
15,2,100,20,100,2244,876.3747770171304,18.239334631504118,0.7437132017314132,91.40482300884956
15,2,100,20,99,2221,667.4407010622693,16.97997672809331,0.7952029455191683,75.54697857142858
15,2,100,20,95,2131,425.8697411504834,14.359606716609683,0.8570064627697733,55.01788691588786
15,2,100,20,85,1907,196.4847044479448,10.386333068394638,0.924952709628976,33.90996734375001
15,2,100,20,75,1683,100.56818205661871,7.771558455988454,0.9585835359191096,22.053541176470592
15,4,100,20,100,2244,925.262515492304,18.65084407308378,0.7294164849648268,94.58322477876106
15,4,100,20,99,2221,704.2959144265375,17.34721828005403,0.784565369297918,78.48287767857143
15,4,100,20,95,2131,446.1121290429047,14.624396855936178,0.8468791462982488,57.00467850467288
15,4,100,20,85,1907,201.8495209050708,10.521971630833768,0.9196431408639987,33.946991666666676
15,4,100,20,75,1683,103.5707380451574,7.869591681521093,0.9537486495978007,22.692585882352937
15,6,100,20,100,2244,868.8935239601736,18.289756372549018,0.7459010173136125,90.21631592920353
15,6,100,20,99,2221,672.5002809413282,17.071075236380008,0.7915279565378817,75.40376517857142
15,6,100,20,95,2131,435.9233243661379,14.475724824026278,0.8527712398982956,55.643551401869146
15,6,100,20,85,1907,201.8431986002517,10.46098468799161,0.9182547367221381,34.051668750000005
15,6,100,20,75,1683,101.88529780238859,7.771220439691028,0.9542362554271997,22.73830941176471
30,1,100,20,100,2229,905.2876025045766,18.776639861057895,0.7369566684558104,91.14938321641156
30,1,100,20,99,2206,708.0923724974884,17.553086336641602,0.7831117652866915,76.7963658798084
30,1,100,20,95,2117,468.96980559924464,14.947755942399596,0.8451812015366027,58.03458536238395
30,1,100,20,85,1894,212.86448645127246,10.731154835850234,0.9229004602198999,34.92049093805025
30,1,100,20,75,1672,108.56363760891696,7.987642174153101,0.955395820830982,23.510847777777784
30,2,100,20,100,2229,847.293096578634,17.95146448140315,0.7538077420901056,89.8837392857143
30,2,100,20,99,2206,641.0509558560176,16.70504992250572,0.8040439432794115,73.8979972972973
30,2,100,20,95,2117,410.28227892957716,14.145883575364957,0.8609130626886988,53.22840566037736
30,2,100,20,85,1894,195.63811441792936,10.309353368280785,0.9253092387702104,33.6629579423559
30,2,100,20,75,1672,101.17270785336447,7.710382149122805,0.953468751284866,22.796683035714285
30,4,100,20,100,2229,873.1591595696544,18.273992283535215,0.7462920140891187,91.22110446428572
30,4,100,20,99,2206,663.10593561393,17.007660788757935,0.7971201021856729,75.289890990991
30,4,100,20,95,2117,426.4245282841899,14.414721350968351,0.8544806172655717,54.75238396226414
30,4,100,20,85,1894,198.8340685374393,10.46203373812038,0.9198628298828448,33.431378947368415
30,4,100,20,75,1672,104.1511509287261,7.868398744019139,0.9510881094967669,22.603682142857146
30,6,100,20,100,2229,868.800775457519,18.461980843427547,0.7475584004549913,90.47250178571427
30,6,100,20,99,2206,670.2069114652313,17.22589474161378,0.7932358973992742,75.09145225225224
30,6,100,20,95,2117,434.78858607375065,14.65226032120926,0.8534685658618764,55.051131132075476
30,6,100,20,85,1894,207.67601693045407,10.727451847940866,0.9102537227163936,34.03736421052632
30,6,100,20,75,1672,110.56377698674044,8.110815849282295,0.9460201385285542,23.395220238095238
90,1,100,20,100,2169,953.6153892359839,19.453519572236377,0.730207935496378,93.22687795737012
90,1,100,20,99,2147,732.2866739011298,18.176681166207437,0.7810086698365748,77.6543616112964
90,1,100,20,95,2060,487.12534602723815,15.549977793605514,0.8470764876493962,57.88157177834536
90,1,100,20,85,1843,235.08012617662703,11.423343010293335,0.9125445494608726,36.25814370199694
90,1,100,20,75,1627,124.48350018196992,8.63095578079304,0.9469353073308177,24.986034120209062
90,2,100,20,100,2169,875.1192867983102,18.6700654815693,0.7524156575730055,89.04705012232417
90,2,100,20,99,2147,675.8915001322007,17.446266525162464,0.7954692150507556,73.43823438271605
90,2,100,20,95,2060,450.6898139992817,14.946234740869162,0.8574466230232075,54.53098559870549
90,2,100,20,85,1843,220.37201105502407,10.980465873058936,0.9220665664614125,35.429177186379924
90,2,100,20,75,1627,114.53485689995587,8.233140237509877,0.9531411965166732,23.94922830720094
90,4,100,20,100,2169,824.8269657985358,18.113654747195326,0.7666441078102431,86.98445137614678
90,4,100,20,99,2147,632.3848016740169,16.916606728768823,0.8083523874382817,71.6433787037037
90,4,100,20,95,2060,417.2079196150992,14.469520362459544,0.8647603581011589,52.57591747572816
90,4,100,20,85,1843,206.62024528998919,10.700879815518176,0.9216439893257907,33.51128924731183
90,4,100,20,75,1627,110.78851784685925,8.09917578365089,0.9531435346038687,23.759853658536585
90,6,100,20,100,2169,794.3606574959144,17.80389924850161,0.7752634823584593,86.08266513761465
90,6,100,20,99,2147,610.68505522489,16.632844280391243,0.8153897027428887,71.01500277777777
90,6,100,20,95,2060,396.6011717029558,14.191090762135923,0.8700403657687692,50.81691650485438
90,6,100,20,85,1843,198.45089430099233,10.543042523060228,0.9255908158496826,32.935486021505376
90,6,100,20,75,1627,104.97555750951379,7.976693958205286,0.9584366972160441,22.649614634146342
