sliding_window,lag_price_window,n_estimators,max_depth,percentile,data_points,mse,mae,r2,worst_avg_error
7,1,100,,100,2252,939.492584292564,18.785725610568385,0.7243305237795481,96.53078545722714
7,1,100,,99,2229,726.1966937070812,17.490300033647376,0.7771897062935541,80.40622104166665
7,1,100,,95,2139,450.5383415393917,14.678576586411092,0.8476963916120599,57.31317269470404
7,1,100,,85,1914,199.82948108075385,10.50350748519679,0.9254655548719608,34.40639369791666
7,1,100,,75,1689,102.61996514243744,7.8789169765147,0.959451524872162,22.4602358627451
7,2,100,,100,2252,949.082755163062,18.788236248519834,0.7215165394810712,95.90155309734511
7,2,100,,99,2229,723.488349266077,17.466499475848657,0.7764766699886707,79.53665535714286
7,2,100,,95,2139,460.0544235110545,14.714461211625368,0.8449745439349547,59.39311775700935
7,2,100,,85,1914,197.04266397849824,10.4293229528039,0.9258541978370176,34.05316215277778
7,2,100,,75,1689,101.30961108501124,7.823210947306095,0.9589105031469364,22.254069411764696
7,4,100,,100,2252,795.9421517579705,17.710047024866785,0.7664516359731358,86.91103982300884
7,4,100,,99,2229,626.3511299928443,16.558148362494393,0.8075690184099258,72.83449821428572
7,4,100,,95,2139,404.7039551642823,14.054267601683028,0.8655389225890437,53.06008785046728
7,4,100,,85,1914,187.8317050932707,10.190009822361548,0.928335065698922,32.88298645833333
7,4,100,,75,1689,96.9956525468088,7.649397631734754,0.9595307549334122,21.901632941176477
7,6,100,,100,2252,796.1315123001775,16.330803730017763,0.7663960730848706,91.45238938053096
7,6,100,,99,2229,592.9755878869449,15.062359802602067,0.8190591011016983,75.70357142857142
7,6,100,,95,2139,348.75607391304374,12.362248714352503,0.8888370965369762,53.072803738317766
7,6,100,,85,1914,138.9688927377222,8.480141065830724,0.9511315476120376,29.91270833333337
7,6,100,,75,1689,65.14455660153939,6.139911190053286,0.973245006086744,18.689058823529408
10,1,100,,100,2249,897.3445979947718,18.32512212004277,0.7370241282871202,94.34364507374632
10,1,100,,99,2226,691.4090826960833,17.045620377198052,0.7839127738902864,78.42712330357143
10,1,100,,95,2136,430.6536962088676,14.303542956293471,0.8509302798439565,56.32708867601248
10,1,100,,85,1911,188.03216928421205,10.184144480264631,0.9288007762309936,33.31307692708334
10,1,100,,75,1687,95.77777633542168,7.625341952253929,0.9614538850869048,21.76783584313724
10,2,100,,100,2249,894.2352889685814,18.27301351785979,0.7379353426114883,93.66596725663716
10,2,100,,99,2226,685.3558483388224,17.006558042078467,0.7883158535396526,78.04868303571428
10,2,100,,95,2136,427.6594544447232,14.284528605649191,0.8549244403007202,56.26449657320873
10,2,100,,85,1911,191.58352165259583,10.243939045002618,0.9258014327657432,33.16833333333336
