sliding_window,lag_price_window,n_estimators,max_depth,percentile,data_points,mse,mae,r2,worst_avg_error,mae_rank,mse_rank,r2_rank,worst_error_rank,avg_rank
7,2,200,30.0,99,2229,24.38591243508465,16.2588370794078,0.8170076664963877,71.0188294642857,186.5,194.5,206.5,254.5,210.5
7,2,200,10.0,99,2229,24.38591243508465,16.2588370794078,0.8170076664963877,71.0188294642857,186.5,194.5,206.5,254.5,210.5
7,2,200,,99,2229,24.38591243508465,16.2588370794078,0.8170076664963877,71.0188294642857,186.5,194.5,206.5,254.5,210.5
7,2,300,30.0,99,2229,24.39282465756659,16.280507955735004,0.8169039129057354,70.90422648809526,202.5,202.5,210.5,242.5,214.5
10,2,200,30.0,99,2226,24.5080410639437,16.352072663971246,0.8153878469438096,70.41091696428569,230.5,230.5,230.5,166.5,214.5
7,2,300,10.0,99,2229,24.39282465756659,16.280507955735004,0.8169039129057354,70.90422648809526,202.5,202.5,210.5,242.5,214.5
10,2,200,10.0,99,2226,24.5080410639437,16.352072663971246,0.8153878469438096,70.41091696428569,230.5,230.5,230.5,166.5,214.5
7,2,300,20.0,99,2229,24.39282465756659,16.280507955735004,0.8169039129057354,70.90422648809526,202.5,202.5,210.5,242.5,214.5
7,2,300,,99,2229,24.39282465756659,16.280507955735004,0.8169039129057354,70.90422648809526,202.5,202.5,210.5,242.5,214.5
10,2,200,20.0,99,2226,24.5080410639437,16.352072663971246,0.8153878469438096,70.41091696428569,230.5,230.5,230.5,166.5,214.5
10,2,200,,99,2226,24.5080410639437,16.352072663971246,0.8153878469438096,70.41091696428569,230.5,230.5,230.5,166.5,214.5
10,4,100,20.0,99,2226,24.399853445083156,16.195245911949687,0.8173584828508078,71.41484999999999,174.5,206.5,198.5,282.5,215.5
10,4,100,10.0,99,2226,24.399853445083156,16.195245911949687,0.8173584828508078,71.41484999999999,174.5,206.5,198.5,282.5,215.5
10,4,100,30.0,99,2226,24.399853445083156,16.195245911949687,0.8173584828508078,71.41484999999999,174.5,206.5,198.5,282.5,215.5
10,4,100,,99,2226,24.399853445083156,16.195245911949687,0.8173584828508078,71.41484999999999,174.5,206.5,198.5,282.5,215.5
7,2,100,,99,2229,24.411165215988888,16.26385464333782,0.816575580929807,71.06564017857143,194.5,210.5,214.5,258.5,219.5
7,2,100,10.0,99,2229,24.411165215988888,16.26385464333782,0.816575580929807,71.06564017857143,194.5,210.5,214.5,258.5,219.5
7,2,100,20.0,99,2229,24.411165215988888,16.26385464333782,0.816575580929807,71.06564017857143,194.5,210.5,214.5,258.5,219.5
7,2,100,30.0,99,2229,24.411165215988888,16.26385464333782,0.816575580929807,71.06564017857143,194.5,210.5,214.5,258.5,219.5
10,2,400,,99,2226,24.498925676973236,16.32308672506739,0.8148518101937474,70.56422901785716,222.5,226.5,238.5,194.5,220.5
10,2,400,30.0,99,2226,24.498925676973236,16.32308672506739,0.8148518101937474,70.56422901785716,222.5,226.5,238.5,194.5,220.5
10,2,400,10.0,99,2226,24.498925676973236,16.32308672506739,0.8148518101937474,70.56422901785716,222.5,226.5,238.5,194.5,220.5
10,2,400,20.0,99,2226,24.498925676973236,16.32308672506739,0.8148518101937474,70.56422901785716,222.5,226.5,238.5,194.5,220.5
15,2,200,10.0,99,2221,24.590116827379227,16.416042030616836,0.8150525014844957,70.45960089285713,238.5,242.5,234.5,174.5,222.5
15,2,200,,99,2221,24.590116827379227,16.416042030616836,0.8150525014844957,70.45960089285713,238.5,242.5,234.5,174.5,222.5
15,2,200,20.0,99,2221,24.590116827379227,16.416042030616836,0.8150525014844957,70.45960089285713,238.5,242.5,234.5,174.5,222.5
15,2,200,30.0,99,2221,24.590116827379227,16.416042030616836,0.8150525014844957,70.45960089285713,238.5,242.5,234.5,174.5,222.5
10,1,200,,99,2226,24.573918992568288,16.40798966756514,0.8134768041168741,70.40573214285713,234.5,238.5,262.5,162.5,224.5
10,1,200,20.0,99,2226,24.573918992568288,16.40798966756514,0.8134768041168741,70.40573214285713,234.5,238.5,262.5,162.5,224.5
10,1,200,30.0,99,2226,24.573918992568288,16.40798966756514,0.8134768041168741,70.40573214285713,234.5,238.5,262.5,162.5,224.5
10,1,200,10.0,99,2226,24.573918992568288,16.40798966756514,0.8134768041168741,70.40573214285713,234.5,238.5,262.5,162.5,224.5
7,2,400,20.0,99,2229,24.452859530910313,16.320160060565268,0.8160015428583979,71.07293147321431,214.5,214.5,218.5,262.5,227.5
10,6,100,,99,2226,24.475629222573133,16.348633198562442,0.8159829031121684,70.8835669642857,226.5,222.5,222.5,238.5,227.5
10,6,100,20.0,99,2226,24.475629222573133,16.348633198562442,0.8159829031121684,70.8835669642857,226.5,222.5,222.5,238.5,227.5
10,6,100,30.0,99,2226,24.475629222573133,16.348633198562442,0.8159829031121684,70.8835669642857,226.5,222.5,222.5,238.5,227.5
10,6,100,10.0,99,2226,24.475629222573133,16.348633198562442,0.8159829031121684,70.8835669642857,226.5,222.5,222.5,238.5,227.5
7,2,400,,99,2229,24.452859530910313,16.320160060565268,0.8160015428583979,71.07293147321431,214.5,214.5,218.5,262.5,227.5
7,2,400,30.0,99,2229,24.452859530910313,16.320160060565268,0.8160015428583979,71.07293147321431,214.5,214.5,218.5,262.5,227.5
7,2,400,10.0,99,2229,24.452859530910313,16.320160060565268,0.8160015428583979,71.07293147321431,214.5,214.5,218.5,262.5,227.5
10,1,400,30.0,99,2226,24.617084530134388,16.464837522461817,0.8139558380532451,70.27135111607144,266.5,254.5,254.5,146.5,230.5
15,6,200,20.0,99,2221,24.53460299789834,16.420828455650607,0.814367173217796,70.55215178571426,246.5,234.5,250.5,190.5,230.5
15,1,100,30.0,99,2221,24.603207827739162,16.438826789734353,0.8185128962588658,70.78478482142856,258.5,246.5,190.5,226.5,230.5
15,6,200,30.0,99,2221,24.53460299789834,16.420828455650607,0.814367173217796,70.55215178571426,246.5,234.5,250.5,190.5,230.5
10,1,400,10.0,99,2226,24.617084530134388,16.464837522461817,0.8139558380532451,70.27135111607144,266.5,254.5,254.5,146.5,230.5
15,1,100,,99,2221,24.603207827739162,16.438826789734353,0.8185128962588658,70.78478482142856,258.5,246.5,190.5,226.5,230.5
15,1,100,10.0,99,2221,24.603207827739162,16.438826789734353,0.8185128962588658,70.78478482142856,258.5,246.5,190.5,226.5,230.5
10,1,400,,99,2226,24.617084530134388,16.464837522461817,0.8139558380532451,70.27135111607144,266.5,254.5,254.5,146.5,230.5
15,6,200,10.0,99,2221,24.53460299789834,16.420828455650607,0.814367173217796,70.55215178571426,246.5,234.5,250.5,190.5,230.5
10,1,400,20.0,99,2226,24.617084530134388,16.464837522461817,0.8139558380532451,70.27135111607144,266.5,254.5,254.5,146.5,230.5
15,6,200,,99,2221,24.53460299789834,16.420828455650607,0.814367173217796,70.55215178571426,246.5,234.5,250.5,190.5,230.5
15,1,100,20.0,99,2221,24.603207827739162,16.438826789734353,0.8185128962588658,70.78478482142856,258.5,246.5,190.5,226.5,230.5
15,2,300,30.0,99,2221,24.61447700633274,16.435373135224374,0.8145518644566102,70.65002023809522,254.5,250.5,242.5,206.5,238.5
15,2,300,10.0,99,2221,24.61447700633274,16.435373135224374,0.8145518644566102,70.65002023809522,254.5,250.5,242.5,206.5,238.5
15,2,300,,99,2221,24.61447700633274,16.435373135224374,0.8145518644566102,70.65002023809522,254.5,250.5,242.5,206.5,238.5
15,2,300,20.0,99,2221,24.61447700633274,16.435373135224374,0.8145518644566102,70.65002023809522,254.5,250.5,242.5,206.5,238.5
15,2,400,10.0,99,2221,24.62320293084723,16.447141591625396,0.8144203570301624,70.65306540178571,262.5,258.5,246.5,210.5,244.5
15,2,400,,99,2221,24.62320293084723,16.447141591625396,0.8144203570301624,70.65306540178571,262.5,258.5,246.5,210.5,244.5
10,1,300,,99,2226,24.653039399527497,16.484692093441154,0.8129572762535119,70.43268005952382,274.5,266.5,266.5,170.5,244.5
10,1,300,10.0,99,2226,24.653039399527497,16.484692093441154,0.8129572762535119,70.43268005952382,274.5,266.5,266.5,170.5,244.5
15,2,400,20.0,99,2221,24.62320293084723,16.447141591625396,0.8144203570301624,70.65306540178571,262.5,258.5,246.5,210.5,244.5
10,1,300,30.0,99,2226,24.653039399527497,16.484692093441154,0.8129572762535119,70.43268005952382,274.5,266.5,266.5,170.5,244.5
15,2,400,30.0,99,2221,24.62320293084723,16.447141591625396,0.8144203570301624,70.65306540178571,262.5,258.5,246.5,210.5,244.5
10,1,300,20.0,99,2226,24.653039399527497,16.484692093441154,0.8129572762535119,70.43268005952382,274.5,266.5,266.5,170.5,244.5
15,2,100,,99,2221,24.63321482668957,16.41975497523638,0.8137627831223712,70.86605178571429,242.5,262.5,258.5,234.5,249.5
15,2,100,30.0,99,2221,24.63321482668957,16.41975497523638,0.8137627831223712,70.86605178571429,242.5,262.5,258.5,234.5,249.5
15,2,100,10.0,99,2221,24.63321482668957,16.41975497523638,0.8137627831223712,70.86605178571429,242.5,262.5,258.5,234.5,249.5
15,2,100,20.0,99,2221,24.63321482668957,16.41975497523638,0.8137627831223712,70.86605178571429,242.5,262.5,258.5,234.5,249.5
15,4,400,20.0,99,2221,24.753283203312428,16.56652763394867,0.8122149673628364,70.70321406249995,294.5,282.5,282.5,214.5,268.5
15,6,400,20.0,99,2221,24.659465642012783,16.492132564160286,0.8124729027942699,70.9989154017857,278.5,270.5,274.5,250.5,268.5
15,4,400,10.0,99,2221,24.753283203312428,16.56652763394867,0.8122149673628364,70.70321406249995,294.5,282.5,282.5,214.5,268.5
15,6,400,10.0,99,2221,24.659465642012783,16.492132564160286,0.8124729027942699,70.9989154017857,278.5,270.5,274.5,250.5,268.5
15,6,400,,99,2221,24.659465642012783,16.492132564160286,0.8124729027942699,70.9989154017857,278.5,270.5,274.5,250.5,268.5
15,4,400,,99,2221,24.753283203312428,16.56652763394867,0.8122149673628364,70.70321406249995,294.5,282.5,282.5,214.5,268.5
15,4,400,30.0,99,2221,24.753283203312428,16.56652763394867,0.8122149673628364,70.70321406249995,294.5,282.5,282.5,214.5,268.5
15,6,400,30.0,99,2221,24.659465642012783,16.492132564160286,0.8124729027942699,70.9989154017857,278.5,270.5,274.5,250.5,268.5
7,4,400,30.0,99,2229,24.763418242440338,16.425323620457608,0.8122996671160447,72.1025252232143,250.5,286.5,278.5,290.5,276.5
7,4,400,,99,2229,24.763418242440338,16.425323620457608,0.8122996671160447,72.1025252232143,250.5,286.5,278.5,290.5,276.5
7,4,400,20.0,99,2229,24.763418242440338,16.425323620457608,0.8122996671160447,72.1025252232143,250.5,286.5,278.5,290.5,276.5
7,4,400,10.0,99,2229,24.763418242440338,16.425323620457608,0.8122996671160447,72.1025252232143,250.5,286.5,278.5,290.5,276.5
15,4,300,10.0,99,2221,24.76841741254368,16.57985781179649,0.8119852728413685,70.75337499999998,302.5,294.5,294.5,222.5,278.5
15,4,300,30.0,99,2221,24.76841741254368,16.57985781179649,0.8119852728413685,70.75337499999998,302.5,294.5,294.5,222.5,278.5
15,4,300,,99,2221,24.76841741254368,16.57985781179649,0.8119852728413685,70.75337499999998,302.5,294.5,294.5,222.5,278.5
15,4,300,20.0,99,2221,24.76841741254368,16.57985781179649,0.8119852728413685,70.75337499999998,302.5,294.5,294.5,222.5,278.5
15,6,300,30.0,99,2221,24.6878333301465,16.513134684076242,0.8120412008162781,71.08808422619047,286.5,274.5,290.5,266.5,279.5
15,6,300,,99,2221,24.6878333301465,16.513134684076242,0.8120412008162781,71.08808422619047,286.5,274.5,290.5,266.5,279.5
15,6,300,20.0,99,2221,24.6878333301465,16.513134684076242,0.8120412008162781,71.08808422619047,286.5,274.5,290.5,266.5,279.5
15,6,300,10.0,99,2221,24.6878333301465,16.513134684076242,0.8120412008162781,71.08808422619047,286.5,274.5,290.5,266.5,279.5
10,6,400,10.0,99,2226,24.72542493206827,16.545485040431263,0.812207617384098,71.38185558035715,290.5,278.5,286.5,270.5,281.5
10,6,400,,99,2226,24.72542493206827,16.545485040431263,0.812207617384098,71.38185558035715,290.5,278.5,286.5,270.5,281.5
10,6,400,30.0,99,2226,24.72542493206827,16.545485040431263,0.812207617384098,71.38185558035715,290.5,278.5,286.5,270.5,281.5
10,6,400,20.0,99,2226,24.72542493206827,16.545485040431263,0.812207617384098,71.38185558035715,290.5,278.5,286.5,270.5,281.5
7,4,300,10.0,99,2229,24.809718047798047,16.4693037086885,0.8125542055254411,72.16989136904763,270.5,298.5,270.5,298.5,284.5
7,4,300,,99,2229,24.809718047798047,16.4693037086885,0.8125542055254411,72.16989136904763,270.5,298.5,270.5,298.5,284.5
7,4,300,20.0,99,2229,24.809718047798047,16.4693037086885,0.8125542055254411,72.16989136904763,270.5,298.5,270.5,298.5,284.5
7,4,300,30.0,99,2229,24.809718047798047,16.4693037086885,0.8125542055254411,72.16989136904763,270.5,298.5,270.5,298.5,284.5
15,4,200,30.0,99,2221,24.81942036176141,16.60932748761819,0.8119164229142437,70.96152723214281,306.5,302.5,298.5,246.5,288.5
15,4,200,,99,2221,24.81942036176141,16.60932748761819,0.8119164229142437,70.96152723214281,306.5,302.5,298.5,246.5,288.5
15,4,200,20.0,99,2221,24.81942036176141,16.60932748761819,0.8119164229142437,70.96152723214281,306.5,302.5,298.5,246.5,288.5
15,4,200,10.0,99,2221,24.81942036176141,16.60932748761819,0.8119164229142437,70.96152723214281,306.5,302.5,298.5,246.5,288.5
10,6,300,10.0,99,2226,24.763707777438338,16.57028921832884,0.8116256421603487,71.39825238095239,298.5,290.5,302.5,274.5,291.5
10,6,300,20.0,99,2226,24.763707777438338,16.57028921832884,0.8116256421603487,71.39825238095239,298.5,290.5,302.5,274.5,291.5
10,6,300,30.0,99,2226,24.763707777438338,16.57028921832884,0.8116256421603487,71.39825238095239,298.5,290.5,302.5,274.5,291.5
10,6,300,,99,2226,24.763707777438338,16.57028921832884,0.8116256421603487,71.39825238095239,298.5,290.5,302.5,274.5,291.5
7,4,200,,99,2229,24.829682022028763,16.494233467922836,0.8109210067402708,72.16106383928573,282.5,310.5,306.5,294.5,298.5
7,4,200,30.0,99,2229,24.829682022028763,16.494233467922836,0.8109210067402708,72.16106383928573,282.5,310.5,306.5,294.5,298.5
7,4,200,10.0,99,2229,24.829682022028763,16.494233467922836,0.8109210067402708,72.16106383928573,282.5,310.5,306.5,294.5,298.5
7,4,200,20.0,99,2229,24.829682022028763,16.494233467922836,0.8109210067402708,72.16106383928573,282.5,310.5,306.5,294.5,298.5
10,6,200,,99,2226,24.82041838048745,16.61861037735849,0.810761873638256,71.47247544642856,310.5,306.5,310.5,286.5,303.5
10,6,200,10.0,99,2226,24.82041838048745,16.61861037735849,0.810761873638256,71.47247544642856,310.5,306.5,310.5,286.5,303.5
10,6,200,20.0,99,2226,24.82041838048745,16.61861037735849,0.810761873638256,71.47247544642856,310.5,306.5,310.5,286.5,303.5
10,6,200,30.0,99,2226,24.82041838048745,16.61861037735849,0.810761873638256,71.47247544642856,310.5,306.5,310.5,286.5,303.5
15,4,100,10.0,99,2221,24.908465120325786,16.675637415578567,0.8093449337106703,71.41083571428571,318.5,314.5,314.5,278.5,306.5
15,4,100,20.0,99,2221,24.908465120325786,16.675637415578567,0.8093449337106703,71.41083571428571,318.5,314.5,314.5,278.5,306.5
15,4,100,,99,2221,24.908465120325786,16.675637415578567,0.8093449337106703,71.41083571428571,318.5,314.5,314.5,278.5,306.5
15,4,100,30.0,99,2221,24.908465120325786,16.675637415578567,0.8093449337106703,71.41083571428571,318.5,314.5,314.5,278.5,306.5
7,4,100,,99,2229,25.063132461357092,16.660484253028265,0.8074899179766015,72.68901607142857,314.5,318.5,318.5,302.5,313.5
7,4,100,20.0,99,2229,25.063132461357092,16.660484253028265,0.8074899179766015,72.68901607142857,314.5,318.5,318.5,302.5,313.5
7,4,100,10.0,99,2229,25.063132461357092,16.660484253028265,0.8074899179766015,72.68901607142857,314.5,318.5,318.5,302.5,313.5
7,4,100,30.0,99,2229,25.063132461357092,16.660484253028265,0.8074899179766015,72.68901607142857,314.5,318.5,318.5,302.5,313.5
