sliding_window,lag_price_window,n_estimators,max_depth,percentile,data_points,mse,mae,r2,worst_avg_error
30,6,100,,75,1672,110.56377698674044,8.110815849282295,0.9460201385285542,24.049436124401915
90,1,100,,100,2169,953.613222468744,19.453459194950376,0.7302085485072558,20.464259217777833
90,1,100,,99,2147,732.2844849313378,18.176620170244078,0.7810093244509813,19.652214000061985
90,1,100,,95,2060,487.12306461066373,15.549914221599042,0.847077203855684,20.464259217777833
90,1,100,,85,1843,235.07757613965282,11.423271953140144,0.9125454981358461,22.697906278223105
90,1,100,,75,1627,124.48061160290206,8.630875290114899,0.9469365386711982,25.298207757150728
90,2,100,,100,2169,875.1191435933307,18.67004628905135,0.7524156980878374,19.640231019879796
90,2,100,,99,2147,675.8913554598203,17.446247135981547,0.7954692588299058,18.86075160733693
90,2,100,,95,2060,450.6896632169512,14.946214532824783,0.8574466707157218,19.640231019879796
90,2,100,,85,1843,220.37184251915818,10.98044328566261,0.9220666260632587,21.799968525566495
90,2,100,,75,1627,114.53478148244461,8.23311631091404,0.9531412273716847,24.32716065926186
90,4,100,,100,2169,824.8350036675472,18.11358335638543,0.7666418337768126,19.052172815533982
90,4,100,,99,2147,632.3929219059153,16.916534606427575,0.8083499265583671,18.2983515137401
90,4,100,,95,2060,417.216283137568,14.46944441747573,0.8647576470313768,19.052172815533982
90,4,100,,85,1843,206.60827096966364,10.700603743895822,0.9216485303133882,21.146758871405314
90,4,100,,75,1627,110.77495381959436,8.098863060848187,0.9531492713208726,23.58869729563614
90,6,100,,100,2169,794.3606431470675,17.803902766251728,0.7752634864179628,18.728581796116504
90,6,100,,99,2147,610.6850407290125,16.63284783418724,0.8153897071249973,17.985638565440148
90,6,100,,95,2060,396.6011565948739,14.191094466019418,0.8700403707194374,18.728581796116504
90,6,100,,85,1843,198.45087741404234,10.543046663049376,0.9255908221814463,20.77448621812262
90,6,100,,75,1627,104.97553838065767,7.97669864781807,0.9584367047897923,23.15094370006146
