
2018-01-15 14:00:00,3,10,0.004615689800945713,-2.1990704506547183
2018-01-16 14:00:00,3,10,0.004615689800945713,-2.1990704506547183
2018-01-17 14:00:00,3,10,0.004615689800945713,-2.1990704506547183
2018-01-17 14:00:00,5,10,0.043282777801885455,-2.1116953405364085
2018-01-18 14:00:00,3,10,0.004615689800945713,-2.1990704506547183
2018-01-18 14:00:00,5,10,0.043282777801885455,-2.1116953405364085
2018-01-19 14:00:00,3,10,0.004615689800945713,-2.1990704506547183
2018-01-19 14:00:00,5,10,0.043282777801885455,-2.1116953405364085
2018-01-19 14:00:00,7,10,0.1111141778930419,-30.92351102985847
2018-01-20 14:00:00,3,10,0.001582789756027541,-1.1189287747109584
2018-01-20 14:00:00,5,10,0.07172028895434863,-32.05851819084035
2018-01-20 14:00:00,7,10,0.017900832852426,-1170.1012509168577
2018-01-20 14:00:00,3,15,5.562563037803119,-1326.8443280552892
2018-01-21 14:00:00,3,10,0.04872705061890602,-2.5030962444911897
2018-01-21 14:00:00,5,10,0.004636983687639909,-0.3322224283577784
2018-01-21 14:00:00,7,10,0.013765521537443638,0.1020200094464796
2018-01-21 14:00:00,3,15,5.562563037803119,-1326.8443280552892
2018-01-22 14:00:00,3,10,0.0634538336435145,-28.248204997025354
2018-01-22 14:00:00,5,10,0.0008858854162831611,-56.9560475052204
2018-01-22 14:00:00,7,10,0.2065157890264472,-812.4482451290438
2018-01-22 14:00:00,3,15,5.562563037803119,-1326.8443280552892
2018-01-22 14:00:00,5,15,9.928631324916596,-1843.8740034735106
2018-01-23 14:00:00,3,10,0.008902089432483266,-1.5576029591851226
2018-01-23 14:00:00,5,10,0.018981829852756166,-0.23826063149888888
2018-01-23 14:00:00,7,10,1.9217007028101638,-1212.8024590586338
2018-01-23 14:00:00,3,15,5.562563037803119,-1326.8443280552892
2018-01-23 14:00:00,5,15,9.928631324916596,-1843.8740034735106
2018-01-24 14:00:00,3,10,0.001298240429411414,-83.93297509721722
2018-01-24 14:00:00,5,10,0.15114436067964485,-594.3448670225556
2018-01-24 14:00:00,7,10,0.7741117458150799,-116.55932317624573
2018-01-24 14:00:00,3,15,5.562563037803119,-1326.8443280552892
2018-01-24 14:00:00,5,15,9.928631324916596,-1843.8740034735106
2018-01-24 14:00:00,7,15,12.798390879762108,-1051.767188810702
2018-01-25 14:00:00,3,10,0.019002337085176242,-0.2395984002368745
2018-01-25 14:00:00,5,10,0.03553371188116143,-21.444133364661337
2018-01-25 14:00:00,7,10,0.2220683512637955,-69.20739089503378
2018-01-25 14:00:00,3,15,0.0021507899130843657,-1.583233662781359
2018-01-25 14:00:00,5,15,0.044113308436445085,-0.7153825503621962
2018-01-25 14:00:00,7,15,0.022416483580346758,-37.72446775952206
2018-01-25 14:00:00,3,20,0.7441651951010682,-79.27539778693081
2018-01-26 14:00:00,3,10,0.0002660814004206886,-0.048072155906534686
2018-01-26 14:00:00,5,10,0.039093689572685,-4.93690473174264
2018-01-26 14:00:00,7,10,0.8187569298086017,-1384.3970855839818
2018-01-26 14:00:00,3,15,0.004900315370727955,0.089455118190361
2018-01-26 14:00:00,5,15,0.000831620650319465,0.9315927336163665
2018-01-26 14:00:00,7,15,0.06886472194501737,-5.361318816860906
2018-01-26 14:00:00,3,20,0.7441651951010682,-79.27539778693081
2018-01-27 14:00:00,3,10,0.02014096198942318,-11.721621610908759
2018-01-27 14:00:00,5,10,0.06714205900989484,-20.22710758006888
2018-01-27 14:00:00,7,10,0.25491640769970103,-160.5788786653249
2018-01-27 14:00:00,3,15,0.03904275675112536,-0.518209946674165
2018-01-27 14:00:00,5,15,0.026807202234875056,-45.30943274160704
2018-01-27 14:00:00,7,15,0.03452626203870849,-2.0521940101484892
2018-01-27 14:00:00,3,20,0.7441651951010682,-79.27539778693081
2018-01-27 14:00:00,5,20,0.10575068333082013,-4.449206822671118
2018-01-28 14:00:00,3,10,0.0381271605519114,-4.79012424672015
2018-01-28 14:00:00,5,10,0.027875726981052267,-46.16778510456383
2018-01-28 14:00:00,7,10,0.1415748140304156,-202.93709708746664
2018-01-28 14:00:00,3,15,0.0011358386452277082,0.9065684374924203
2018-01-28 14:00:00,5,15,0.01189993090799165,-0.09924577151115743
2018-01-28 14:00:00,7,15,0.05047791271781257,-1.8412152525468235
2018-01-28 14:00:00,3,20,0.7441651951010682,-79.27539778693081
2018-01-28 14:00:00,5,20,0.10575068333082013,-4.449206822671118
2018-01-29 14:00:00,3,10,0.010916120058341047,-2.4511550323651012
2018-01-29 14:00:00,5,10,0.08429917441068624,-52.43306928182211
2018-01-29 14:00:00,7,10,0.4144871122335238,-248.2672809684322
2018-01-29 14:00:00,3,15,0.01449109252163263,-24.033357401613184
2018-01-29 14:00:00,5,15,0.0269542158027179,-1.3828092345783158
2018-01-29 14:00:00,7,15,0.035513882852283206,-76.96508480390627
2018-01-29 14:00:00,3,20,0.7441651951010682,-79.27539778693081
2018-01-29 14:00:00,5,20,0.10575068333082013,-4.449206822671118
2018-01-29 14:00:00,7,20,9.52928624780098,-7039.397359330548
2018-01-30 14:00:00,3,10,0.004674341575758317,-6.909330547704118
2018-01-30 14:00:00,5,10,0.13751786406930375,-197.0931014321341
2018-01-30 14:00:00,7,10,3.265101216884374,-761.5970357068945
2018-01-30 14:00:00,3,15,0.011094875075735302,-0.024879438943304022
2018-01-30 14:00:00,5,15,0.02560136603902792,-0.4410063285055832
2018-01-30 14:00:00,7,15,0.006308260045519677,-0.09310915806438058
2018-01-30 14:00:00,3,20,0.010473997352338397,-2.568211224685524
