sliding_window,lag_price_window,percentile,data_points,mse,mae,r2,worst_avg_error
7,1,100,2252,58602.84722171444,43.19310154810423,-16.19546962768405,479.3823368191968
7,1,99,2229,2353.6021528706533,26.35611357345697,0.3093041710134452,160.14062855439585
7,1,95,2139,958.8078725631149,20.149911465994144,0.6912229433358346,89.95797911126375
7,1,85,1914,363.18631531476194,13.574224057316759,0.8636405091684387,48.23376457900744
7,1,75,1689,167.44223307522407,9.734707997285367,0.9327070025569608,30.34811922305882
7,2,100,2252,13372.141099325812,33.97259090930756,-2.9237043425658267,291.0313757474109
7,2,99,2229,2093.784949018054,26.121001761768305,0.3832245150736111,150.63274268638585
7,2,95,2139,962.6930522944303,20.392580303087048,0.6891514238055836,88.05887665564316
7,2,85,1914,378.490796126583,13.888090584768545,0.8622918319335278,49.05063437387336
7,2,75,1689,178.00595393570666,10.013826776564636,0.9284589274542101,31.047522370180918
7,4,100,2252,178007.8434915785,45.29825844600974,-51.23173636373748,480.5588249725139
7,4,99,2229,2528.8882855989395,28.676767214895932,0.2402630123046201,165.70958107738764
7,4,95,2139,1158.379215241482,22.304128470556265,0.6301045695710639,96.82750207622782
7,4,85,1914,458.5015831617097,15.182144970269254,0.8402159706643032,53.988013113080434
7,4,75,1689,215.8657868597184,10.903798895266666,0.9152307155729442,34.702934819894594
7,6,100,2252,796.1315123001777,16.330803730017763,0.7663960730848706,91.45238938053097
7,6,99,2229,592.9755878869448,15.062359802602064,0.8190591011016984,75.70357142857144
7,6,95,2139,348.7560739130435,12.3622487143525,0.8888370965369763,53.072803738317766
7,6,85,1914,138.96889273772206,8.48014106583072,0.9511315476120377,29.91270833333333
7,6,75,1689,65.14455660153936,6.139911190053286,0.973245006086744,18.68905882352941
10,1,100,2249,331913.6898356584,65.77576298229086,-96.27064955093122,877.6316112088942
10,1,99,2226,3065.1179314026595,30.007300416905615,0.10245310832635668,184.55838011197892
10,1,95,2136,1222.2458359010643,22.826460150078226,0.599967755624796,100.6860100850463
10,1,85,1911,468.65420595011454,15.446116491007515,0.8197453361902836,54.841293655667094
10,1,75,1687,215.28092697360304,11.083619571804272,0.9094224778223681,33.96826500941212
10,2,100,2249,57326.88644894148,43.195340252707176,-15.800221420158927,452.69649587147416
10,2,99,2226,2341.4235591769802,27.60649915882875,0.30647903373280494,158.67744885538812
10,2,95,2136,1046.5841502112023,21.531655521939072,0.6602820204855608,91.35004151119507
10,2,85,1911,426.0630105620232,14.875971697314323,0.8422466050534267,51.03877514037858
10,2,75,1687,207.06317025837777,10.852648827186789,0.9165861786173686,33.22183882102518
10,4,100,2249,33629.91233130841,38.01854441080034,-8.855584499774393,360.71760559226203
10,4,99,2226,2031.8943111177061,26.416441965790963,0.39772118180420224,146.1091463349418
10,4,95,2136,1010.3702799714993,20.946918046799787,0.657492055119179,90.05953201969803
10,4,85,1911,408.95393231909725,14.37418528798568,0.8544331869035264,50.82397348849594
10,4,75,1687,191.92385665936803,10.334600949235277,0.9234619897614348,32.74114010364952
10,6,100,2249,23069.68538757997,34.45469760249478,-5.760803640538633,293.04133483488516
