sliding_window,lag_price_window,percentile,data_points,mse,mae,r2,worst_avg_error
7,1,100,2252,838.3571751649066,17.997608228816574,0.7540060589862001,90.19432153392329
7,1,99,2229,646.4905735016861,16.77784599878642,0.7979675599419885,74.96084821428573
7,1,95,2139,408.34986034321986,14.183569611015237,0.8611612271542973,53.57514018691589
7,1,85,1914,192.02046340371098,10.349968859959036,0.9220701523008235,32.571180555555564
7,1,75,1689,102.30636842098056,7.8353021894384804,0.9512873375805412,22.165534093665812
7,2,100,2252,845.0560255144743,18.181570731583207,0.7520404569175738,90.2000821904901
7,2,99,2229,652.8327437182593,16.95819919246299,0.7999800828070106,74.86625
7,2,95,2139,417.1744016418887,14.37694623655914,0.8581443755780811,53.249719626168215
7,2,85,1914,200.37893583908047,10.540682340647857,0.9198862408028593,33.430729166666666
7,2,75,1689,106.21869342806394,7.959947898164594,0.9498295526055673,22.93882352941177
7,4,100,2252,795.6064850947307,17.98396536412078,0.7665501285581621,86.20840707964602
7,4,99,2229,636.5763902995863,16.869828024525198,0.8038181736956687,72.86479166666666
7,4,95,2139,414.09245097916994,14.37977559607293,0.8615715637939897,52.934454828660435
7,4,85,1914,198.70745452223386,10.55780912574016,0.9248264696435832,33.242986111111115
7,4,75,1689,104.90017650154597,7.986481152555752,0.9553719193443857,22.81705882352941
7,6,100,2252,796.1315123001777,16.330803730017763,0.7663960730848706,91.45238938053097
7,6,99,2229,592.9755878869448,15.062359802602064,0.8190591011016984,75.70357142857144
7,6,95,2139,348.7560739130435,12.3622487143525,0.8888370965369763,53.072803738317766
7,6,85,1914,138.96889273772206,8.48014106583072,0.9511315476120377,29.91270833333333
7,6,75,1689,65.14455660153936,6.139911190053286,0.973245006086744,18.68905882352941
10,1,100,2249,871.6164677425907,18.295769971839338,0.7445640159687633,91.35062930186824
10,1,99,2226,675.0048661558684,17.06083707696915,0.7881242720550918,75.97768849206349
10,1,95,2136,431.4810405055024,14.430976383687058,0.843329477499057,55.45037383177571
10,1,85,1911,197.76527348360045,10.413414733414735,0.9181326278562325,33.296400462962964
10,1,75,1687,102.66106692133745,7.805674767832444,0.9503597957830404,23.12818300653595
10,2,100,2249,840.8896690320698,17.949851044908847,0.7535688137843428,89.84675884955752
10,2,99,2226,650.6870761455526,16.738875786163522,0.7958518772822691,74.73827008928572
10,2,95,2136,414.074584517644,14.146316128277153,0.8527937351637116,54.26935747663551
10,2,85,1911,189.60796433477236,10.20754971219257,0.9219761449365049,32.556601562500006
10,2,75,1687,98.08909645543123,7.649166419679904,0.9542945468999232,22.365897058823528
10,4,100,2249,839.4726032813262,18.019685222155736,0.7539840991740461,90.19432153392329
10,4,99,2226,647.358946380769,16.798507216814134,0.7979500627986688,74.96084821428573
10,4,95,2136,408.92035467344596,14.201457739370285,0.8611488726130678,53.57514018691589
10,4,85,1911,192.3185208074496,10.36394491433539,0.9220650615973703,32.571180555555564
10,4,75,1687,102.75154677878716,7.85595558069251,0.951187032699117,22.198117647058822
10,6,100,2249,824.4838373860605,18.22045020008893,0.7583767079734036,88.15743362831859
10,6,99,2226,646.4581578363658,17.04293688230009,0.8022201574563981,73.46714285714286
10,6,95,2136,418.62169237183986,14.520600421348316,0.8591534775164993,52.92429906542056
10,6,85,1911,206.3854708235217,10.742366562009419,0.9173625268717457,33.519947916666666
10,6,75,1687,110.95660221176645,8.15393153526971,0.9485429676467543,23.253117647058822
15,1,100,2244,965.8233418403727,19.241895212630507,0.7175548880858564,96.30670037926674
15,1,99,2221,738.7428647116119,17.908124396989773,0.7660009536203874,79.28494897959185
15,1,95,2131,471.49403583734767,15.155399208956226,0.8253632473390267,57.20435914552736
15,1,85,1907,220.4276471838447,11.000168551951457,0.9012557067143828,35.37020833333333
15,1,75,1683,115.40349224356407,8.265985060690943,0.9399554790483601,23.8691512605042
15,2,100,2244,962.2469296206058,19.27458041958042,0.7186007730897728,95.84892443839347
15,2,99,2221,740.7627485739938,17.95976552488484,0.7687097191469109,79.2448282967033
15,2,95,2131,474.76911210976874,15.214091975598311,0.824757564655148,57.23459381739755
15,2,85,1908,223.6815054150695,11.070386631188518,0.9024213859378427,35.326145833333335
15,2,75,1683,116.88015470296419,8.30277297865533,0.9388788651145831,24.28133936651584
15,4,100,2244,927.8154508868462,18.97287149570572,0.7286699052416166,94.2173290426388
15,4,99,2221,718.051523292687,17.6926716057468,0.7751182008618979,78.26835227272727
15,4,95,2131,459.48137355371904,14.98290260654409,0.8309742893288687,56.60875955819881
15,4,85,1907,214.9112958907375,10.889516613433761,0.9082858418303439,34.357670454545456
15,4,75,1683,113.66671777129584,8.205864527629235,0.9434893463185655,24.11378609625669
15,6,100,2244,873.5357149947184,18.330368884927708,0.7445434562468232,91.35062930186824
15,6,99,2221,676.5013690040632,17.093014157786783,0.7881098972003246,75.97768849206349
15,6,95,2131,432.4693622781862,14.45834193649304,0.8433228545570777,55.45037383177571
15,6,85,1907,198.86961300148252,10.44738274194488,0.9178416580315475,33.36408564814815
15,6,75,1683,103.2395377317107,7.8307295173961835,0.9502731483868915,23.16981699346405
30,1,100,2229,1054.4787619603549,20.429764545721756,0.6936071964077934,98.82186268472908
30,1,99,2206,796.0083050730739,19.00649857754713,0.7380959938389733,80.04827586206898
30,1,95,2117,524.4399395861709,16.282426335249948,0.8074980112577265,58.34225113858166
30,1,85,1894,262.486916971612,12.08487983832793,0.8848082726373951,38.19835208711434
30,1,75,1672,141.5310491194409,9.173913958092726,0.9278745006995707,26.22273399014778
30,2,100,2229,1053.4956915373416,20.40833429468692,0.6938928405704845,98.83422512755102
30,2,99,2206,795.5319066160588,18.986287883693823,0.7382527392694243,80.16022200772201
30,2,95,2117,523.6910922070966,16.259208279910926,0.8075660122514079,58.3550808625337
30,2,85,1894,260.66955311914097,12.04855257203198,0.8827066415727711,37.97493233082706
30,2,75,1672,141.08224524963993,9.155566900205057,0.9282170549082688,26.180858843537408
30,4,100,2229,1061.6383215546282,20.4622776684957,0.6915268913170616,99.20207074175823
30,4,99,2206,803.3670801893169,19.037905362996025,0.7356352743596337,80.52554054054053
30,4,95,2117,529.3347162170567,16.296544638639585,0.8066709065347996,58.87357039187227
30,4,85,1894,259.8826318390214,12.020973722687028,0.8832075639199418,37.67304453441296
30,4,75,1672,140.775211385401,9.13012145748988,0.9271269326804207,26.07063186813187
30,6,100,2229,1053.0469193859508,20.30624663526245,0.6940232372769891,99.00996279761905
30,6,99,2206,796.179369867533,18.882383272892117,0.742990363412585,80.48774774774775
30,6,95,2117,523.1857627198636,16.142422256337582,0.806348574169399,58.67757861635219
30,6,85,1894,253.735048665926,11.85540918690602,0.8852458494413912,37.3262850877193
30,6,75,1672,136.379268538697,8.980522079346093,0.9304678982999004,25.757242063492054
90,1,100,2169,1236.8455637349148,23.33625732357375,0.6500778805808334,101.88804246984846
90,1,99,2147,961.9063916571582,21.895256825567948,0.6861148249488869,83.08288493549729
90,1,95,2060,679.1829594151653,19.179876459037853,0.7517304762713491,63.99525035453256
90,1,85,1843,373.9467708926723,14.769489230431573,0.8388367786359513,43.02106681164673
90,1,75,1627,215.78070414301743,11.499016525900707,0.8977992504620538,31.864720471362023
90,2,100,2169,1233.9043058971818,23.29372741942244,0.650910006439158,101.85508965804837
90,2,99,2147,959.3760808049478,21.85308368971504,0.6869405051519382,83.06273674242422
90,2,95,2060,676.8397507992157,19.136839805825243,0.7526265805691018,63.92141218005297
90,2,85,1843,372.3792045369135,14.730570771469443,0.8398670288108274,42.986509042033234
90,2,75,1627,214.47318151007403,11.461008967983462,0.8986251080354734,31.793194290465628
90,4,100,2169,1227.4902062993194,23.195423247236427,0.6527246512026255,101.70065500320035
90,4,99,2147,953.6979768553438,21.756540277943266,0.6886075599120702,82.90909883720933
90,4,95,2060,671.8161649023219,19.041505644615036,0.7545343004368077,63.71526529690676
90,4,85,1843,369.57270239203376,14.648767933980238,0.8420904554604036,42.82568392098025
90,4,75,1627,211.93956689776994,11.37565114849702,0.9000835792381293,31.707534032898465
90,6,100,2169,1222.0755878293419,23.117307954071435,0.6542565277977432,101.62816513761469
90,6,99,2147,947.818445944098,21.676896666444872,0.690527288716636,82.77308641975308
90,6,95,2060,666.4108945833608,18.963092695330555,0.756335430006321,63.410976652797046
90,6,85,1843,366.8435946837823,14.588677751078727,0.8454057992645833,42.63172299027138
90,6,75,1627,209.87077162169672,11.319813635964525,0.9001396800195388,31.647121080139375
