sliding_window,lag_price_window,percentile,data_points,mse,mae,r2,worst_avg_error,alpha
15,6,75,1683,297.05067294302955,13.008304925147902,0.8730554202795717,40.00169438825436,0.01
30,1,100,2229,688.9330971164551,16.34330378498018,0.7998213423278897,81.13327294557624,0.01
30,1,99,2206,519.7793054005369,15.19603808763345,0.8420189674827648,66.47271744260283,0.01
30,1,95,2117,335.4971258975911,12.91558694700816,0.8842395435609526,48.31139355491082,0.01
30,1,85,1894,161.33572924246496,9.488348499518336,0.9367883679064032,29.742991553110617,0.01
30,1,75,1672,86.95567031239344,7.204516769132237,0.9609054278478548,20.600353252681863,0.01
30,2,100,2229,733.7715167817837,16.728550478715288,0.7867929442173733,83.17956020898906,0.01
30,2,99,2206,530.7965661409548,15.472808611621543,0.8415843867467211,66.29975931998277,0.01
30,2,95,2117,347.5199159447218,13.212956199173172,0.8825831628131418,48.63710196983137,0.01
30,2,85,1894,171.37006270547366,9.779393587904204,0.9348676783987604,30.622828107426304,0.01
30,2,75,1672,91.62131798628197,7.409428650041636,0.9581384318194148,21.069404571622343,0.01
30,4,100,2229,848.9446952500871,17.592720898396387,0.7533278481694211,91.09542311756609,0.01
30,4,99,2206,592.2557020983264,16.18326407074197,0.8213815991304437,71.56221558430857,0.01
30,4,95,2117,373.8156657123943,13.704056444666104,0.8788582099469748,51.12953840836941,0.01
30,4,85,1894,179.30175393749076,10.08997542734838,0.9317946360770156,30.632126025362624,0.01
30,4,75,1672,98.32201100336566,7.717138730251942,0.9577005819735428,22.034931914904934,0.01
30,6,100,2229,1033.226901999857,18.823492922090153,0.6997822064599073,100.92318563875064,0.01
30,6,99,2206,697.6902138650081,17.219332227324156,0.7894731115765021,78.49613269180715,0.01
30,6,95,2117,434.2623304714437,14.48000421908308,0.8561655392291414,56.28540114475863,0.01
30,6,85,1894,197.62662740100137,10.443991805775036,0.921563237923968,33.24653331949938,0.01
30,6,75,1672,103.9258961793191,7.865748605532164,0.9534589945416584,22.864890573478164,0.01
90,1,100,2169,710.0845921024041,16.928773727308812,0.7991064424526476,81.29959586251088,0.01
90,1,99,2147,544.7647877447462,15.817771406180745,0.8388241060848746,67.36703264854957,0.01
90,1,95,2060,356.3050010150358,13.522744789086955,0.8818082712553686,48.571567879879545,0.01
90,1,85,1843,177.33978982629452,10.073147437146137,0.9329295473601772,30.633913857405524,0.01
90,1,75,1627,97.47124021350233,7.725571599801389,0.959111621238414,21.589434774547257,0.01
90,2,100,2169,720.1416963922003,17.06502899965416,0.7962611371441352,81.28066634946298,0.01
90,2,99,2147,551.6260908390799,15.93412431291942,0.8375956321173593,66.84680341332809,0.01
90,2,95,2060,366.3059073997172,13.667211295222527,0.881047076366213,49.18984651021425,0.01
90,2,85,1843,181.8533306530921,10.153708448274063,0.930010101025774,31.308510005521843,0.01
90,2,75,1627,98.99850647874176,7.756025880965653,0.9590034960552664,21.9255431764661,0.01
90,4,100,2169,731.8065975793588,17.137440743531414,0.7929609620326201,82.27065703411775,0.01
90,4,99,2147,554.0258746591983,15.976866837353016,0.8362348537420756,66.93833927993889,0.01
90,4,95,2060,364.81131728993074,13.691071532039224,0.8814064677186189,48.14895798510626,0.01
90,4,85,1843,183.78150978879592,10.208146771124404,0.929202981801466,31.936739811567964,0.01
90,4,75,1627,99.34773963911866,7.7904891451980065,0.9589429256013632,21.831024311812833,0.01
90,6,100,2169,736.865772861065,16.942307414610468,0.7915296456346845,83.52159066242191,0.01
90,6,99,2147,554.7558172157118,15.770924832363562,0.8368638830808948,68.26088271418169,0.01
90,6,95,2060,356.8273820666076,13.419423009750538,0.8835715679241701,48.35042975965688,0.01
90,6,85,1843,176.45727750943772,9.933438419501153,0.9335167591379352,31.718268810767427,0.01
90,6,75,1627,93.32643364625734,7.520767013151123,0.9622478293666312,21.14479650664321,0.01
7,1,100,2252,1000.4666829263856,19.210027010648304,0.7064392725717947,100.81825827976483,0.1
7,1,99,2229,775.6220869025708,17.895047369185857,0.7661369274054317,84.75512387029428,0.1
7,1,95,2139,465.6806418099431,14.898792726679082,0.8452831421002172,58.93106593581114,0.1
7,1,85,1914,207.3074736663907,10.674757987814449,0.9216316886763168,34.30327868714733,0.1
7,1,75,1689,107.40552077637064,8.002703112480962,0.9515066397012844,23.194085670760636,0.1
7,2,100,2252,3894.060532458608,27.597746599524967,-0.1426100059767068,185.2389285045267,0.1
7,2,99,2229,1476.1076438784671,23.683182123488272,0.5591616252689597,121.13968695706572,0.1
7,2,95,2139,807.0714184708281,19.26981132357116,0.7371271364957785,78.95756749447496,0.1
7,2,85,1914,344.4101863460244,13.577505178035633,0.8732465209946033,44.55147503895767,0.1
7,2,75,1689,175.09802233229442,10.06904940476486,0.931396884005974,30.229496674503363,0.1
7,4,100,2252,3817.17976122698,27.604047450034656,-0.120051358584289,191.64260249693575,0.1
7,4,99,2229,1570.9791785427565,23.672757499098353,0.5322657662002293,127.71584491512984,0.1
7,4,95,2139,817.9275773464501,18.93814903007214,0.7414950436581952,80.81859184064943,0.1
7,4,85,1914,332.5269990454091,13.038087398291598,0.8835727683929022,45.49916850822024,0.1
7,4,75,1689,158.56201891002289,9.4293699615218,0.938406033927262,29.33760499852952,0.1
7,6,100,2252,796.1315123001777,16.330803730017763,0.7663960730848706,91.45238938053096,0.1
7,6,99,2229,592.9755878869448,15.062359802602064,0.8190591011016984,75.70357142857144,0.1
7,6,95,2139,348.7560739130435,12.3622487143525,0.8888370965369763,53.072803738317766,0.1
7,6,85,1914,138.96889273772206,8.48014106583072,0.9511315476120376,29.91270833333333,0.1
7,6,75,1689,65.14455660153936,6.139911190053286,0.973245006086744,18.68905882352941,0.1
10,1,100,2249,780.4685820166203,17.17099395620819,0.7712758218426008,87.68296442437509,0.1
10,1,99,2226,613.9794021041783,16.031277958442047,0.8109243865589517,73.92150612306727,0.1
10,1,95,2136,380.6209822835277,13.440725855598233,0.8728507085440842,53.09305132809472,0.1
10,1,85,1911,170.5300558806248,9.622866442438855,0.9333155680959948,31.73138401281693,0.1
10,1,75,1687,84.49921097833226,7.128781226317342,0.962886739992224,20.35450263264532,0.1
10,2,100,2249,1059.5638169208742,19.256994085434968,0.6894841524506323,104.72190567944853,0.1
10,2,99,2226,781.3734422247378,17.78706900348064,0.7625646063775448,85.88114421701903,0.1
10,2,95,2136,463.9055186562001,14.735676196800355,0.8492026706500699,59.14705056646851,0.1
10,2,85,1911,204.00472669094296,10.485362822149218,0.9257195406744732,35.085483441433745,0.1
10,2,75,1687,100.75276065188775,7.750823803223069,0.955291111889348,22.8571603574636,0.1
10,4,100,2249,11908.02136798934,44.32651699583977,-2.489765589072886,352.0837346246917,0.1
10,4,99,2226,4155.590614743836,36.378121038933294,-0.2440787731583698,214.52724623085217,0.1
10,4,95,2136,1675.8550861793397,28.045353329144884,0.4485170067933347,112.181663949767,0.1
10,4,85,1911,744.7981973535897,20.032835636892077,0.7291983865969995,65.36151717523019,0.1
10,4,75,1687,379.01033543852975,14.889594569948205,0.8546367525393178,44.27021650645053,0.1
10,6,100,2249,3559.4745569100032,27.441287572967873,-0.0431398668192335,177.207913586713,0.1
10,6,99,2226,1474.144626281094,23.817637569089044,0.5602028574562552,119.13620395427242,0.1
10,6,95,2136,843.0439928662388,19.5182404102557,0.7336633182936743,81.64280888859632,0.1
10,6,85,1911,349.7309012785565,13.60104507653745,0.8806698414516773,46.48153588286255,0.1
10,6,75,1687,168.42517907939728,9.954485352406806,0.9386698386875768,29.53787060890487,0.1
15,1,100,2244,716.2891392100769,16.688251538119324,0.7905286015333091,82.15875708784067,0.1
15,1,99,2221,562.8111213440523,15.605326623823755,0.8260321433627081,69.40096505425983,0.1
15,1,95,2131,363.1645499221891,13.216563538532975,0.8724528860445946,52.100381735121466,0.1
15,1,85,1907,160.6035041753873,9.48041897473223,0.9368469639380737,29.96248554559357,0.1
15,1,75,1683,85.12091059702844,7.178479901325663,0.9606105937889384,20.093544824328845,0.1
15,2,100,2244,870.2827730797778,18.001421491386353,0.745494745683942,90.89730654000776,0.1
15,2,99,2221,642.6857422343236,16.690198549214838,0.8062283438831813,74.06182260928283,0.1
15,2,95,2131,413.64310908753737,14.13598976426565,0.8635658919866855,54.78349725248839,0.1
15,2,85,1907,187.29399658086913,10.18857355456126,0.9287720585161422,32.66843038461716,0.1
15,2,75,1683,96.82322643365298,7.652400244346826,0.956615805197276,22.020266421287516,0.1
15,4,100,2244,1409.8128442804025,21.559492030743417,0.5877147203524645,118.2266013640237,0.1
15,4,99,2221,923.4127809255432,19.63156260184211,0.7199687308357772,91.2417283508322,0.1
15,4,95,2131,568.6131076641549,16.43354958369477,0.8202855052445993,64.73607128750191,0.1
15,4,85,1907,256.10065678954294,11.790029865337708,0.9105394047903118,38.41131047377559,0.1
15,4,75,1683,130.26754068805602,8.775903903223927,0.9475810702291888,26.00200242391889,0.1
15,6,100,2244,6173.921929130953,36.40763923336895,-0.805500027468568,250.53501007335757,0.1
15,6,99,2221,2677.5739052531612,31.234523694044945,0.1934782201523546,165.27087309272264,0.1
15,6,95,2131,1382.8312735248785,25.053161098728538,0.5437957015172742,101.40415876139733,0.1
15,6,85,1907,601.6530865751182,17.60797907428412,0.7756227024187876,60.95433180772847,0.1
15,6,75,1683,290.29415664276104,12.796544586718234,0.8759652715398535,39.668357089075194,0.1
30,1,100,2229,688.9542140738599,16.34470505517757,0.7998152065155661,81.13357915246765,0.1
30,1,99,2206,519.7988456859847,15.197444054476229,0.842013028434329,66.47238640356436,0.1
30,1,95,2117,335.51691502419806,12.917046151589242,0.8842327154895573,48.31150863506197,0.1
30,1,85,1894,161.35807329254718,9.489981668056004,0.93677961346695,29.742861297766243,0.1
30,1,75,1672,86.9787461907742,7.206320250714412,0.9608950531179596,20.603775177170753,0.1
30,2,100,2229,733.7295534931675,16.72773008764998,0.7868051372079872,83.17821361863223,0.1
30,2,99,2206,530.7633313662548,15.47200204850098,0.8415943056262906,66.29807349803434,0.1
30,2,95,2117,347.4913718447145,13.212163646709964,0.8825928070314712,48.63734783719205,0.1
30,2,85,1894,171.3470784220977,9.778616953763596,0.9348764139953576,30.622650619660057,0.1
30,2,75,1672,91.60535963078038,7.408754581786299,0.9581457231551168,21.070371745390837,0.1
30,4,100,2229,848.7147344129152,17.584985196544963,0.7533946663436312,91.0883337886904,0.1
30,4,99,2206,592.0737679594873,16.17557426993446,0.8214364686485047,71.55695893585126,0.1
30,4,95,2117,373.6611535410024,13.696286546417284,0.8789082824365579,51.12763665334764,0.1
30,4,85,1894,179.15282612510083,10.081565209960573,0.931851287366918,30.62824871087796,0.1
30,4,75,1672,98.1976135897996,7.708436725714724,0.9577540993715712,22.035331206130163,0.1
30,6,100,2229,1032.5726903846196,18.807377801428633,0.6999722963300558,100.90576411287525,0.1
30,6,99,2206,697.184075447615,17.203426285058033,0.7896258380215744,78.48417116143742,0.1
30,6,95,2117,433.82583691105145,14.46395821386037,0.8563101127080817,56.27547182977837,0.1
30,6,85,1894,197.24914749281064,10.42721739687857,0.9217130573189382,33.222429885176105,0.1
30,6,75,1672,103.63626025056658,7.848992078690907,0.9535887018411532,22.861839550727336,0.1
90,1,100,2169,710.1056232495197,16.930058099812204,0.7991004924263968,81.29864370424359,0.1
90,1,99,2147,544.7882516447465,15.819077724987771,0.8388171639785887,67.36636422962864,0.1
90,1,95,2060,356.3353173361907,13.524147502296175,0.8817982148755922,48.57161058832252,0.1
90,1,85,1843,177.36830880131288,10.074642095019708,0.932918761396321,30.634510210257407,0.1
90,1,75,1627,97.49374542911151,7.727077603351358,0.9591021804866812,21.589815445393494,0.1
90,2,100,2169,720.1309798680448,17.06541373020571,0.7962641690091918,81.27886344577631,0.1
90,2,99,2147,551.6221247206571,15.93453806311154,0.8375967997832223,66.84555726694401,0.1
90,2,95,2060,366.3122954360351,13.667711779236196,0.8810450019372156,49.189041278918346,0.1
90,2,85,1843,181.8612355762208,10.15426457009953,0.9300070586576789,31.30923593023681,0.1
90,2,75,1627,99.00375089610982,7.756595079160924,0.9589986973644096,21.927201452618178,0.1
90,4,100,2169,731.7387947341815,17.13538681859145,0.7929801444721929,82.26779448207127,0.1
90,4,99,2147,553.9759687346551,15.9748551579063,0.8362496054917785,66.93577544854703,0.1
90,4,95,2060,364.7735040312883,13.689060393679169,0.8814187601221078,48.146650135667755,0.1
90,4,85,1843,183.7545222846275,10.206055045517529,0.9292133780313476,31.934974058600563,0.1
90,4,75,1627,99.32949527886132,7.788323360645023,0.9589504653809208,21.83139322106936,0.1
90,6,100,2169,736.7766402499525,16.93938112345145,0.791554862584241,83.5187889478083,0.1
90,6,99,2147,554.6747792743874,15.767993537343964,0.8368877137729948,68.25786659090724,0.1
90,6,95,2060,356.76176196092115,13.416490126919948,0.8835929789660399,48.34812292702019,0.1
90,6,85,1843,176.40326224757686,9.93036490869348,0.9335371102944032,31.7174970684064,0.1
90,6,75,1627,93.2773610485246,7.517515660023478,0.9622676800885612,21.142351382785975,0.1
7,1,100,2252,996.3779483800622,19.13445870834747,0.7076390045650367,100.64059641563432,1.0
7,1,99,2229,772.8535126981375,17.822896182402644,0.7669716989792281,84.65739770633031,1.0
7,1,95,2139,463.6838084915479,14.828617866401036,0.8459465662347719,58.91959800134793,1.0
7,1,85,1914,205.39887700197863,10.599916714809192,0.9223531942493802,34.23469699709717,1.0
7,1,75,1689,105.7616614271714,7.926506916069461,0.9518763122585364,23.12828540395033,1.0
7,2,100,2252,3454.4614820295983,26.99332198860816,-0.0136211858360728,181.05245679269217,1.0
7,2,99,2229,1451.5065605266443,23.269277127597835,0.566516081136238,120.7123047912962,1.0
7,2,95,2139,785.1526909659269,18.85462061747142,0.7440980846810532,78.39754521863445,1.0
7,2,85,1914,328.41776091789785,13.175667951373546,0.8791588891067132,43.99470436858545,1.0
7,2,75,1689,163.76863302693084,9.700604876164071,0.935321772048862,29.37690646284704,1.0
7,4,100,2252,2883.781044293124,25.0946682991652,0.1538300319705405,165.56756502347,1.0
7,4,99,2229,1296.3823670065365,21.82071647751112,0.6149975202585317,113.40970945225573,1.0
7,4,95,2139,713.0860773927791,17.673706480630162,0.7757328423690488,75.43626704933759,1.0
7,4,85,1914,289.3057981119143,12.154137137831254,0.8964688785231203,42.98452636641705,1.0
7,4,75,1689,134.67763939610114,8.749745743505287,0.9469285690422056,26.879824008062705,1.0
7,6,100,2252,796.1315123001777,16.330803730017763,0.7663960730848706,91.45238938053096,1.0
7,6,99,2229,592.9755878869448,15.062359802602064,0.8190591011016984,75.70357142857144,1.0
7,6,95,2139,348.7560739130435,12.3622487143525,0.8888370965369763,53.072803738317766,1.0
7,6,85,1914,138.96889273772206,8.48014106583072,0.9511315476120376,29.91270833333333,1.0
7,6,75,1689,65.14455660153936,6.139911190053286,0.973245006086744,18.68905882352941,1.0
10,1,100,2249,779.7180295932493,17.154674223431424,0.7714957787891776,87.65327303607896,1.0
10,1,99,2226,613.2614565110704,16.014946344340558,0.8111454786720893,73.88988508392931,1.0
10,1,95,2136,380.0777784670915,13.425113518455218,0.8730321698496635,53.08377044309184,1.0
10,1,85,1911,170.05060004005367,9.60687707341586,0.9335030555168278,31.67706306007692,1.0
10,1,75,1687,84.24369110950356,7.115652936856686,0.9628617344783212,20.33015338886905,1.0
10,2,100,2249,1055.6304645456776,19.17354058503028,0.6906368609774711,104.5653136569766,1.0
10,2,99,2226,778.1072654267142,17.704858401303348,0.7635570972043013,85.740912048529,1.0
10,2,95,2136,461.5921286177658,14.65609191596196,0.8500006821669127,59.09224183584385,1.0
10,2,85,1911,202.1254610419915,10.40334266789975,0.9264038028377232,35.04742314859032,1.0
10,2,75,1687,99.21439657681876,7.668024460236968,0.955807425350944,22.759909852696182,1.0
10,4,100,2249,10914.218663596248,41.88192584066284,-2.198521697838235,336.19892661140244,1.0
10,4,99,2226,3845.908271253345,34.34974520967239,-0.1522630504337623,206.68579708279933,1.0
10,4,95,2136,1553.2801906859083,26.311784882285696,0.4899018630980598,109.12135366454736,1.0
10,4,85,1911,663.1552306352763,18.37266933774354,0.7587328031077196,63.781101409971505,1.0
10,4,75,1687,315.23982647648313,13.262003419560129,0.8776327131104342,41.75603991625105,1.0
10,6,100,2249,2951.906562882894,25.423235281404143,0.1349140527242324,154.82695908522322,1.0
10,6,99,2226,1241.8500039068697,22.332993110949815,0.6281556030585385,106.13295388804704,1.0
10,6,95,2136,755.3076785172155,18.577439031483,0.7560085956461491,76.09066014112675,1.0
10,6,85,1911,323.73978144279863,13.054247927958368,0.8860289302910971,44.6618364131682,1.0
10,6,75,1687,156.87523456973696,9.553247972352471,0.9408318729330272,28.9074717605238,1.0
15,1,100,2244,716.2160067302235,16.69839090728058,0.7905499883755627,82.149092708559,1.0
15,1,99,2221,562.761010430433,15.615692682534643,0.8260476329077897,69.39612794470493,1.0
15,1,95,2131,363.1594925902347,13.227753036072482,0.8724546622314368,52.0984775964764,1.0
15,1,85,1907,160.68289969082062,9.494028079957696,0.9368157437733888,29.942357961371226,1.0
15,1,75,1683,85.24788967640302,7.1944487423907715,0.9605518346602742,20.08144801275573,1.0
15,2,100,2244,868.6507965999144,17.967190305076585,0.7459720004359529,90.81013728759136,1.0
15,2,99,2221,641.3780490418171,16.656655822382973,0.8066226172565469,73.98485691611943,1.0
15,2,95,2131,412.808428623847,14.104565711447222,0.8638262172643754,54.761761837912985,1.0
15,2,85,1907,186.61155199527897,10.15615324849941,0.9289906734320316,32.64527137800534,1.0
15,2,75,1683,96.29655399156226,7.619894523336735,0.9567044722505924,21.98742274813287,1.0
15,4,100,2244,1399.7749578361274,21.352526489777915,0.5906501970978623,117.92447747866709,1.0
15,4,99,2221,915.0115438791164,19.42598987640463,0.7225164636820804,90.9755666145546,1.0
15,4,95,2131,562.576551967883,16.23162998027793,0.8221934045567958,64.54605305558637,1.0
15,4,85,1907,251.17129188534304,11.579334495774049,0.9122651512057656,38.293434551789254,1.0
15,4,75,1683,125.81136950538826,8.55397429345174,0.949107748357324,25.704264947917174,1.0
15,6,100,2244,5824.394938719149,35.03979125387574,-0.7032844507195517,244.4870973064744,1.0
15,6,99,2221,2553.770414262147,30.002986033891993,0.2308857205399185,161.90897344910394,1.0
15,6,95,2131,1316.534794459204,23.93348173536628,0.5629426202514439,99.89990258720444,1.0
15,6,85,1907,555.4780351879547,16.513813604059447,0.7910614150247276,59.81019054649898,1.0
15,6,75,1683,253.57093571314184,11.70414535941698,0.8893704240578261,38.20184486026436,1.0
30,1,100,2229,689.1856288893301,16.36028331737029,0.7997479658686584,81.13664122138185,1.0
30,1,99,2206,520.0146890450523,15.21308560582682,0.8419474252901231,66.46907601317955,1.0
30,1,95,2117,335.7360205154756,12.933286583667266,0.8841571149859442,48.312997315120946,1.0
30,1,85,1894,161.6015674130743,9.508106575888686,0.9366727059289912,29.740996830760164,1.0
30,1,75,1672,87.23398311081249,7.2264183112251805,0.9607803006452288,20.630713524109765,1.0
30,2,100,2229,733.363655095052,16.723864342621905,0.7869114538452422,83.16048809731349,1.0
30,2,99,2206,530.4997179506653,15.468366978726682,0.8416729807413088,66.27798754107711,1.0
30,2,95,2117,347.30047934180504,13.209031153899442,0.8826573040369835,48.6404117980924,1.0
30,2,85,1894,171.21462580699082,9.776109131055769,0.9347588591733323,30.61960612721277,1.0
30,2,75,1672,91.56219266504574,7.408134326542188,0.9581833182261764,21.089249510653435,1.0
30,4,100,2229,846.7672944453145,17.544079095359738,0.7539605208805129,91.01505316298314,1.0
30,4,99,2206,590.6003395827677,16.135454842435152,0.8211965131368311,71.50450399834058,1.0
30,4,95,2117,372.50489309231824,13.657093221210555,0.8792829897411707,51.111296886497094,1.0
30,4,85,1894,178.0767059958044,10.040248120165268,0.93233787872428,30.595522010038714,1.0
30,4,75,1672,97.38507773634478,7.669266669463457,0.9579707483203728,22.028785957809585,1.0
30,6,100,2229,1026.8769217473648,18.695106308247652,0.7016272775248754,100.73766930607128,1.0
30,6,99,2206,692.9260257000238,17.09361558893918,0.7909106976144112,78.36626079070061,1.0
30,6,95,2117,430.26827638171915,14.35464005611905,0.8576837938814332,56.19026454195034,1.0
30,6,85,1894,194.35660912794756,10.316544833382904,0.922838310656968,33.071200555567586,1.0
30,6,75,1672,101.72062120826288,7.746689175435816,0.9544274366019232,22.838588505684218,1.0
90,1,100,2169,710.3314212443504,16.944103596318143,0.799036610794584,81.28912212157049,1.0
90,1,99,2147,545.0385169331823,15.833354998909408,0.8387431196708673,67.35968004041968,1.0
90,1,95,2060,356.6547183688094,13.539439994739258,0.8816922647483122,48.57203767275226,1.0
90,1,85,1843,177.6714412401032,10.091003021190463,0.9328041157778764,30.640802047541012,1.0
90,1,75,1627,97.7380233311152,7.743732520656952,0.9587787336228676,21.59347862184836,1.0
90,2,100,2169,720.0722462681966,17.069503989055427,0.7962807856235394,81.26138158690657,1.0
90,2,99,2147,551.5969055759009,15.938819979653042,0.8376042245575952,66.83158568827918,1.0
90,2,95,2060,366.4027128967749,13.672943475382723,0.8810156400812222,49.18179924803592,1.0
90,2,85,1843,181.9781644246737,10.160201253018627,0.9299620562468842,31.315795238880284,1.0
90,2,75,1627,99.07893459131218,7.762310045441765,0.9590048893369898,21.936419092043476,1.0
90,4,100,2169,731.1892926512852,17.125227089811766,0.7931356068347628,82.24032809387873,1.0
90,4,99,2147,553.6025288290473,15.965215002927591,0.8363599910234977,66.91044246987974,1.0
90,4,95,2060,364.52126716871993,13.679816405615991,0.8807984903607042,48.1250333776313,1.0
90,4,85,1843,183.61299251885748,10.197119447587417,0.9294622558929848,31.91695020433222,1.0
90,4,75,1627,99.28550781942968,7.78011740436119,0.9589387478108128,21.839829014348027,1.0
90,6,100,2169,736.0509154864847,16.916736987086512,0.7917601809803234,83.48980744665664,1.0
90,6,99,2147,554.0393193437711,15.745405706446356,0.8370745824137937,68.2261856385147,1.0
90,6,95,2060,356.2895926281279,13.394181317138385,0.8840094043885397,48.3235518636951,1.0
90,6,85,1843,176.09136425733993,9.907747992380893,0.9336606831984402,31.709725023228277,1.0
90,6,75,1627,93.01282996035172,7.493554382816469,0.962443273057436,21.13538848258274,1.0
7,1,100,2252,970.2763769761189,18.855394684834792,0.7152978266119121,99.03100868295668,10.0
7,1,99,2229,754.4406415330362,17.564784428082994,0.7721582046151088,83.40429809168366,10.0
