sliding_window,lag_price_window,percentile,data_points,mse,mae,r2,worst_avg_error
15,2,95,2131,396.7110069209911,14.023759823637292,0.8665505966474129,52.9368954406472
15,2,85,1907,187.76525604220146,10.267480041471522,0.9265421256831253,32.087453797284795
15,2,75,1683,99.98284345182832,7.781055380859659,0.9546765101105896,22.292641932714403
15,4,100,2244,1042.9812501362492,18.779780307219845,0.6949908506479501,100.81439707031741
15,4,99,2221,693.8299985998846,17.170465377494097,0.7869987028174155,78.37574700590774
15,4,95,2131,432.4329179047508,14.429751356384543,0.8592287378242496,55.82595624737452
15,4,85,1907,197.69957517126565,10.411665112166842,0.9247136631511048,33.61431409793294
15,4,75,1683,100.67829041423617,7.771350716874116,0.9540817965444502,22.629302459594292
15,6,100,2244,1733.4820865357801,21.905131908211732,0.49306097634811274,133.27081169746546
15,6,99,2221,997.1275147603064,19.55237853127505,0.6916215171984235,98.40250238843
15,6,95,2131,566.077852908037,15.999772069551165,0.8098353384055501,66.68152649455915
15,6,85,1907,232.11377939595883,11.131276399573801,0.9117862062813369,37.28730279807373
15,6,75,1683,115.66180677551206,8.221559429888176,0.9495371962725999,24.95951129860143
30,1,100,2229,720.1273795579386,17.220764712772002,0.7907574294279041,81.57631527945998
30,1,99,2206,548.5215138023899,16.068196473906525,0.8334043528483732,66.9272045814346
30,1,95,2117,364.6187183860988,13.816030814109245,0.8740116055496271,49.09676921979528
30,1,85,1894,185.19886670097648,10.390934964405595,0.928084596929593,30.636190282479934
30,1,75,1672,105.7514862609851,8.072681371028997,0.9531029080120521,22.066253906728246
30,2,100,2229,744.3125878712013,17.349603540422503,0.7837300960686375,82.82944977252669
30,2,99,2206,550.8795992725264,16.124122909854904,0.8351628911989188,66.4825390635782
30,2,95,2117,367.51052563400253,13.885388718506743,0.8767658233515369,49.14891935166734
30,2,85,1894,188.77395755443803,10.471207340714601,0.9260011034709024,30.840124628010127
30,2,75,1672,106.7002718084338,8.1059785820533,0.950448747898009,22.348351415734474
30,4,100,2229,792.2100565972587,17.55217957864511,0.7698128506414618,87.10518811124123
30,4,99,2206,576.2098366122467,16.24863829771467,0.8262900802259406,69.53798858971842
30,4,95,2117,371.06633069918576,13.872473883958873,0.8789327658819515,50.32288827899639
30,4,85,1894,184.61063903984765,10.373108566591974,0.9283666066756654,30.346900976710373
30,4,75,1672,106.04055286332982,8.067894344661417,0.9544924394574142,22.18890459641589
30,6,100,2229,848.8489785590057,17.89577846403781,0.7533556599247536,91.05567935747126
30,6,99,2206,612.893351756615,16.538307492617246,0.8132178605928619,72.75775934194424
30,6,95,2117,387.058233350771,14.025249933067313,0.8706486692675874,52.01702767427633
30,6,85,1894,185.61682785885512,10.357107003772011,0.9280193335700312,30.971874680925556
30,6,75,1672,105.13926427401678,8.01743598122884,0.9510143556286748,22.141692856563782
90,1,100,2169,750.0783499186778,18.33426078719251,0.7877916098583928,80.67452280227592
90,1,99,2147,587.0769017350094,17.245534623817022,0.826709848715719,66.94417814316103
90,1,95,2060,404.0465294386261,15.03567410775363,0.8651996448049889,49.34078219951493
90,1,85,1843,220.0476267883177,11.635410399157049,0.9171645096837059,32.371510797791494
90,1,75,1627,132.5076852661387,9.26207000492749,0.9427814978497057,23.446566910922897
90,2,100,2169,751.7976797837088,18.345027061717992,0.787305185709742,80.11026557013149
90,2,99,2147,585.8393405801467,17.23733684461563,0.8273726982215697,66.15758059013011
90,2,95,2060,409.61768587095963,15.076866383360192,0.8659208564987714,49.70518553148539
90,2,85,1843,221.2223158420912,11.6237714041029,0.9141138580904857,32.898879983582894
90,2,75,1627,131.81569721269136,9.218355355157637,0.9449553782757574,23.31777571572572
90,4,100,2169,748.8339561224833,18.278447077631945,0.7881436674857343,80.65522177725445
90,4,99,2147,582.4520356735677,17.169443481938842,0.8283708239291135,66.25427327430091
90,4,95,2060,401.78723771591416,14.977928416341237,0.8677517797780715,48.75491526024601
90,4,85,1843,219.7351177907051,11.586439366372499,0.9150573451321535,32.925000781435216
90,4,75,1627,130.17794315466946,9.177273469168396,0.9450976517374559,23.162339601221948
90,6,100,2169,747.4242639016109,18.123991481489778,0.7885424905111141,81.21409186144508
90,6,99,2147,577.0322758429824,17.000270103606965,0.8303104269434092,66.48333792366006
90,6,95,2060,393.2784557226467,14.78572888856981,0.8710431163673238,48.78694660884198
90,6,85,1843,212.95714309658047,11.408297270641874,0.9187644536895401,32.27737030871436
90,6,75,1627,125.72139849350165,9.027044393956428,0.9485078809105323,22.853839072103085
