sliding_window,lag_price_window,percentile,data_points,mse,mae,r2,worst_avg_error
7,1,100,2252,36653.42301603656,33.2431849869286,-9.754986354816115,333.18262129755806
7,1,99,2229,1428.0685051226942,21.980567067632446,0.5742322377538358,122.3934896691949
7,1,95,2139,711.527929736632,17.397857121991187,0.7650581267074286,76.63529929934842
7,1,85,1914,271.05028946330947,11.727648354031139,0.8996444939477668,42.2315845224828
7,1,75,1689,123.72814238984492,8.400547967742346,0.9483114656260183,25.72758181435835
7,2,100,2252,14331.96086552282,29.828127363702272,-3.2053382975722977,257.15520911269346
7,2,99,2229,1433.8920258311164,22.326722397424817,0.573083798110594,121.28624486448719
7,2,95,2139,735.7314804321389,17.81879578930489,0.7660181914618808,77.145522357644
7,2,85,1914,290.95807905288257,12.142064131663409,0.9020307174728182,42.696237948958924
7,2,75,1689,136.04918483941913,8.723497522032508,0.9478666824785398,27.677487694113967
7,4,100,2252,163468.40776724133,45.06856471256539,-46.96552000643964,507.1631198897477
7,4,99,2229,2121.8559252925243,26.40557996915366,0.36735978231468547,151.3872261978999
7,4,95,2139,994.7179628141153,20.656837393714717,0.6848095004455209,89.80520213765018
7,4,85,1914,383.4772838426759,13.984168570383263,0.8624895930644968,48.77628270095217
7,4,75,1689,183.87691407526742,10.120145114570011,0.9265081269221691,31.27720840141332
7,6,100,2252,796.1315123001777,16.330803730017763,0.7663960730848706,91.45238938053097
7,6,99,2229,592.9755878869448,15.062359802602064,0.8190591011016984,75.70357142857144
7,6,95,2139,348.7560739130435,12.3622487143525,0.8888370965369763,53.072803738317766
7,6,85,1914,138.96889273772206,8.48014106583072,0.9511315476120377,29.91270833333333
7,6,75,1689,65.14455660153936,6.139911190053286,0.973245006086744,18.68905882352941
10,1,100,2249,340941.96537317807,44.27308208895071,-98.91647662210185,545.00678552525
10,1,99,2226,1509.3462978390214,22.54052140131038,0.5447459640819013,126.62434553480139
10,1,95,2136,750.5699448304185,17.782956392180196,0.7467087280955187,79.4270086815305
10,1,85,1911,288.5408834826458,11.983928714018859,0.8954729563614154,43.33714299508623
10,1,75,1687,129.13975693411072,8.494822314776288,0.9458234865383689,27.531959614053935
10,2,100,2249,14881.363758547992,27.689254513032797,-3.361133521531955,217.11654892497964
10,2,99,2226,1307.6304021187148,21.85459048320633,0.5933534125146215,113.85017942101229
10,2,95,2136,710.5214407292932,17.668054012775308,0.7604938083394329,73.97192847960599
10,2,85,1911,296.3459111412493,12.20140741196362,0.8914263260095556,44.063236558460424
10,2,75,1687,135.84633799373836,8.7253422796011,0.946235380995883,27.429931477948486
10,4,100,2249,27069.454605307994,31.84452113232717,-6.932976291973594,289.82120689858436
10,4,99,2226,1550.7921620924405,22.963758430118947,0.522576701467231,127.25661504080495
10,4,95,2136,775.7178821476139,18.19687811192124,0.73631124030675,79.69917147834563
10,4,85,1911,299.34936027411794,12.300800044214286,0.8880275328264182,44.276941630300435
10,4,75,1687,137.18746476765884,8.812561296319524,0.9408316967869196,27.40614888829619
10,6,100,2249,122071.58861376408,38.063782219785665,-34.774308441613535,403.1855861805742
10,6,99,2226,1639.1211795167521,23.666546597259426,0.5091657806478982,130.63984202807274
10,6,95,2136,799.8533910052621,18.74788154208477,0.7354845833724797,80.36964416057187
10,6,85,1911,326.2648676394006,12.927572263922597,0.8811999683224372,44.67858795408807
10,6,75,1687,155.63667624865238,9.35342995001854,0.9353406530146862,29.696168320873248
15,1,100,2244,182315.72508009942,40.8279337694557,-52.3163603975805,483.3367102750852
15,1,99,2221,1445.3754689248856,22.091268540060963,0.5671633382499254,124.63206921204072
15,1,95,2131,697.1189630536182,17.36313238741152,0.7635837047907919,74.73871487116345
15,1,85,1907,282.54903544534574,11.903358437432109,0.8918026908894681,42.05765685293655
15,1,75,1683,132.41700141526704,8.52835111351228,0.9402783559177617,27.679305606406416
15,2,100,2244,176493.78350745694,43.48579010287962,-50.61379340856029,526.4745279073998
15,2,99,2221,1697.5667059458988,23.13956775437899,0.5003167351591928,136.6036367231925
15,2,95,2131,759.8936270783067,17.874468013761465,0.7462826657562978,79.34939998112542
15,2,85,1907,290.0715762653545,12.013586729083372,0.8908702657723777,43.34019278043336
15,2,75,1683,131.03795679261384,8.53095931687566,0.9412031017950371,27.734935693178357
15,4,100,2244,70778.26176803694,34.68843397577116,-19.698375365487664,341.3240870910679
15,4,99,2221,1550.6303694807962,23.173917587928983,0.5367055946737089,126.7835184529139
15,4,95,2131,785.5540235216914,18.428542468484192,0.7432513002980032,79.1596049528269
15,4,85,1907,320.7687703519685,12.645117168398682,0.882479641941416,44.86105585956782
15,4,75,1683,147.30852116794895,9.004159683116256,0.9412828902875489,28.74990407920216
15,6,100,2244,345526.10472272785,43.2911173453811,-100.04555884071662,519.5377459760725
15,6,99,2221,1426.1745082249133,22.523607981417687,0.5679596881027572,120.50341095936781
15,6,95,2131,739.8601066334903,18.03730738045002,0.751804528658293,76.5839936875397
15,6,85,1907,307.8243326121665,12.485247021576662,0.8918596171258166,43.45043478959084
15,6,75,1683,146.2564443576879,8.992037257975824,0.9410493596130297,28.958415155658088
30,1,100,2229,33309.08006883748,30.454964115233672,-8.678395426755976,309.48605349031317
30,1,99,2206,1033.5810210811235,19.476376916123996,0.6959957473623986,102.7651490212887
30,1,95,2117,543.2523523933629,15.692809174275284,0.824817973425502,65.01524533769013
